Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:35:13      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:35:14            0       647      0.61      0.88      0.42         0
12:35:15            0       648      0.56      0.87      0.42         0
12:35:16            0       647      0.56      0.87      0.42         0
12:35:17            0       645      0.56      0.87      0.42         0
12:35:18            0       645      0.56      0.87      0.42         0
12:35:19            0       645      0.56      0.87      0.42         0
12:35:20            0       645      0.52      0.85      0.42         0
12:35:21            0       645      0.52      0.85      0.42         0
12:35:22            8       642      0.52      0.85      0.42         0
12:35:23            5       642      0.52      0.85      0.42         0
12:35:24            4       642      0.52      0.85      0.42         0
12:35:25            4       642      1.04      0.95      0.45         0
12:35:26            8       642      1.04      0.95      0.45         0
12:35:27            3       642      1.04      0.95      0.45         0
12:35:28            5       642      1.04      0.95      0.45         0
12:35:29            2       642      1.04      0.95      0.45         0
12:35:30            8       642      1.59      1.07      0.49         0
12:35:31            6       642      1.59      1.07      0.49         0
12:35:32            9       642      1.59      1.07      0.49         0
12:35:33            7       642      1.59      1.07      0.49         0
12:35:34           11       642      1.59      1.07      0.49         0
12:35:35            3       642      2.27      1.22      0.55         0
12:35:36            2       642      2.27      1.22      0.55         0
12:35:37            9       641      2.27      1.22      0.55         0
12:35:38            7       642      2.27      1.22      0.55         0
12:35:39            2       640      2.27      1.22      0.55         0
Average:            4       643      1.17      0.99      0.46         0
