Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:40:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:19        all      0.06      0.00      0.00      0.00      0.00     99.94
12:40:20        all      0.04      0.00      0.04      0.00      0.00     99.92
12:40:21        all      0.00      0.00      0.00      0.00      0.00    100.00
12:40:22        all      0.00      0.00      0.00      0.00      0.00    100.00
12:40:23        all      1.07      0.00      4.57      0.08      0.00     94.28
12:40:24        all      3.20      0.00     16.05      0.00      0.00     80.75
12:40:25        all      3.49      0.00     16.41      0.00      0.00     80.10
12:40:26        all      2.87      0.00     16.33      0.00      0.00     80.80
12:40:27        all      2.55      0.00     15.45      0.00      0.00     82.00
12:40:28        all      3.46      0.00     14.52      0.02      0.00     82.01
12:40:29        all      3.17      0.00     14.91      0.00      0.00     81.92
12:40:30        all      2.80      0.00     15.78      0.00      0.00     81.42
12:40:31        all      2.54      0.00     14.93      0.00      0.00     82.53
12:40:32        all      2.90      0.00     14.54      0.00      0.00     82.57
12:40:33        all      2.60      0.00     15.16      0.00      0.00     82.24
12:40:34        all      2.89      0.00     14.95      0.00      0.00     82.16
12:40:35        all      3.40      0.00     15.04      0.00      0.00     81.56
12:40:36        all      2.87      0.00     14.45      0.00      0.00     82.68
12:40:37        all      3.09      0.00     13.64      0.00      0.00     83.27
12:40:38        all      3.01      0.00     14.44      0.00      0.00     82.55
12:40:39        all      2.53      0.00     14.05      0.00      0.00     83.42
12:40:40        all      3.17      0.00     13.78      0.00      0.00     83.05
12:40:41        all      2.99      0.00     14.23      0.00      0.00     82.78
12:40:42        all      3.13      0.00     15.12      0.00      0.00     81.75
12:40:43        all      3.32      0.00     13.80      0.00      0.00     82.88
12:40:44        all      2.83      0.00     13.21      0.00      0.00     83.96
Average:        all      2.43      0.00     11.99      0.00      0.00     85.58
