Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:43:16      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:43:17            0       639      3.63      2.75      1.48         0
12:43:18            0       639      3.63      2.75      1.48         0
12:43:19            0       637      3.63      2.75      1.48         0
12:43:20            0       637      3.63      2.75      1.48         0
12:43:21            0       637      3.63      2.75      1.48         0
12:43:22            0       637      3.34      2.70      1.47         0
12:43:23            0       637      3.34      2.70      1.47         0
12:43:24            0       637      3.34      2.70      1.47         0
12:43:25           15       637      3.34      2.70      1.47         0
12:43:26           16       637      3.34      2.70      1.47         0
12:43:27           17       637      4.51      2.96      1.56         0
12:43:28           19       637      4.51      2.96      1.56         0
12:43:29           17       637      4.51      2.96      1.56         0
12:43:30           12       637      4.51      2.96      1.56         0
12:43:31           17       637      4.51      2.96      1.56         0
12:43:32           20       637      5.67      3.22      1.66         0
12:43:33           16       637      5.67      3.22      1.66         0
12:43:34           18       637      5.67      3.22      1.66         0
12:43:35            9       637      5.67      3.22      1.66         0
12:43:36           14       637      5.67      3.22      1.66         0
12:43:37           19       637      6.74      3.48      1.75         0
12:43:38           17       637      6.74      3.48      1.75         0
12:43:39           18       637      6.74      3.48      1.75         0
12:43:40           13       636      6.74      3.48      1.75         0
12:43:41           19       637      6.74      3.48      1.75         0
12:43:42           14       635      7.32      3.66      1.81         0
Average:           11       637      4.88      3.05      1.59         0
