Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:35:17      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:35:18            0       592      0.69      1.06      0.50         0
12:35:19            0       590      0.69      1.06      0.50         0
12:35:20            0       590      0.69      1.06      0.50         0
12:35:21            1       598      0.63      1.04      0.49         0
12:35:22            7       664      0.63      1.04      0.49         0
12:35:23            7       664      0.63      1.04      0.49         0
12:35:24            8       664      0.63      1.04      0.49         0
12:35:25            9       664      0.63      1.04      0.49         0
12:35:26            6       664      0.74      1.06      0.50         0
12:35:27            0       664      0.74      1.06      0.50         0
12:35:28            8       664      0.74      1.06      0.50         0
12:35:29            3       664      0.74      1.06      0.50         0
12:35:30            7       664      0.74      1.06      0.50         0
12:35:31            5       664      1.00      1.11      0.52         0
12:35:32            7       664      1.00      1.11      0.52         0
12:35:33            7       664      1.00      1.11      0.52         0
12:35:34            3       664      1.00      1.11      0.52         0
12:35:35            6       664      1.00      1.11      0.52         0
12:35:36           12       664      1.40      1.19      0.55         0
12:35:37            9       664      1.40      1.19      0.55         0
12:35:38            7       663      1.40      1.19      0.55         0
12:35:39            6       663      1.40      1.19      0.55         0
12:35:40            8       663      1.40      1.19      0.55         0
12:35:41            4       662      2.09      1.33      0.60         0
12:35:42            5       662      2.09      1.33      0.60         0
12:35:43            6       660      2.09      1.33      0.60         0
Average:            5       653      1.05      1.12      0.52         0
