Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:40:14      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:40:15            0       633      1.91      1.84      0.98         0
12:40:16            0       635      1.91      1.84      0.98         0
12:40:17            0       632      1.91      1.84      0.98         0
12:40:18            0       632      1.91      1.84      0.98         0
12:40:19            0       632      1.91      1.84      0.98         0
12:40:20            0       632      1.76      1.81      0.98         0
12:40:21            0       632      1.76      1.81      0.98         0
12:40:22            0       632      1.76      1.81      0.98         0
12:40:23           10       632      1.76      1.81      0.98         0
12:40:24            8       632      1.76      1.81      0.98         0
12:40:25            8       632      2.02      1.86      1.00         0
12:40:26            8       632      2.02      1.86      1.00         0
12:40:27            9       632      2.02      1.86      1.00         0
12:40:28            8       632      2.02      1.86      1.00         0
12:40:29            7       632      2.02      1.86      1.00         0
12:40:30            8       632      2.26      1.91      1.02         0
12:40:31            9       632      2.26      1.91      1.02         0
12:40:32            9       632      2.26      1.91      1.02         0
12:40:33            7       632      2.26      1.91      1.02         0
12:40:34            4       632      2.26      1.91      1.02         0
12:40:35            8       632      2.96      2.06      1.08         0
12:40:36            7       632      2.96      2.06      1.08         0
12:40:37            7       632      2.96      2.06      1.08         0
12:40:38            9       631      2.96      2.06      1.08         0
12:40:39            6       632      2.96      2.06      1.08         0
12:40:40            8       630      3.52      2.20      1.12         0
Average:            5       632      2.23      1.91      1.02         0
