Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:48:24        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:48:25        all      0.04      0.00      0.04      0.00      0.00     99.92
12:48:26        all      0.04      0.00      0.00      0.00      0.00     99.96
12:48:27        all      0.00      0.00      0.02      0.00      0.00     99.98
12:48:28        all      0.00      0.00      0.02      0.00      0.00     99.98
12:48:29        all      0.37      0.00      1.35      0.12      0.00     98.15
12:48:30        all      2.09      0.00     13.86      0.00      0.00     84.05
12:48:31        all      2.53      0.00     12.51      0.00      0.00     84.96
12:48:32        all      2.50      0.00     13.46      0.00      0.00     84.04
12:48:33        all      2.47      0.00     13.11      0.00      0.00     84.42
12:48:34        all      2.89      0.00     13.35      0.00      0.00     83.76
12:48:35        all      2.75      0.00     14.14      0.00      0.00     83.12
12:48:36        all      2.56      0.00     14.21      0.00      0.00     83.23
12:48:37        all      2.31      0.00     13.14      0.00      0.00     84.55
12:48:38        all      2.88      0.00     14.10      0.00      0.00     83.02
12:48:39        all      2.79      0.00     15.27      0.00      0.00     81.94
12:48:40        all      2.82      0.00     14.14      0.00      0.00     83.04
12:48:41        all      2.80      0.00     14.23      0.00      0.00     82.97
12:48:42        all      2.94      0.00     14.01      0.00      0.00     83.05
12:48:43        all      3.43      0.00     14.44      0.00      0.00     82.14
12:48:44        all      3.33      0.00     15.02      0.00      0.00     81.65
12:48:45        all      2.77      0.00     14.74      0.00      0.00     82.49
12:48:46        all      3.12      0.00     13.53      0.00      0.00     83.34
12:48:47        all      2.88      0.00     15.33      0.00      0.00     81.78
12:48:48        all      3.08      0.00     15.12      0.00      0.00     81.80
12:48:49        all      3.01      0.00     15.44      0.00      0.00     81.55
12:48:50        all      2.91      0.00     13.61      0.00      0.00     83.48
Average:        all      2.25      0.00     11.33      0.01      0.00     86.41
