Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:49:22      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:49:23            0       637      2.47      4.91      3.13         0
12:49:24            0       638      2.47      4.91      3.13         0
12:49:25            0       637      2.47      4.91      3.13         0
12:49:26            0       636      2.47      4.91      3.13         0
12:49:27            0       636      2.28      4.83      3.12         0
12:49:28            0       636      2.28      4.83      3.12         0
12:49:29            0       636      2.28      4.83      3.12         0
12:49:30            0       636      2.28      4.83      3.12         0
12:49:31           12       636      2.28      4.83      3.12         0
12:49:32            1       636      2.97      4.93      3.16         0
12:49:33            2       636      2.97      4.93      3.16         0
12:49:34            6       636      2.97      4.93      3.16         0
12:49:35           11       636      2.97      4.93      3.16         0
12:49:36           19       636      2.97      4.93      3.16         0
12:49:37            8       636      3.30      4.96      3.18         0
12:49:38            4       636      3.30      4.96      3.18         0
12:49:39            7       636      3.30      4.96      3.18         0
12:49:40            8       636      3.30      4.96      3.18         0
12:49:41           17       636      3.30      4.96      3.18         0
12:49:42            1       636      4.39      5.16      3.25         0
12:49:43            4       636      4.39      5.16      3.25         0
12:49:44            1       636      4.39      5.16      3.25         0
12:49:45            8       636      4.39      5.16      3.25         0
12:49:46            8       635      4.39      5.16      3.25         0
12:49:47            8       636      4.76      5.23      3.28         0
12:49:48           16       634      4.76      5.23      3.28         0
Average:            5       636      3.23      4.98      3.18         0
