Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:46:17        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:46:18        all      0.06      0.00      0.00      0.00      0.00     99.94
12:46:19        all      0.04      0.00      0.00      0.00      0.00     99.96
12:46:20        all      0.06      0.00      0.02      0.00      0.00     99.92
12:46:21        all      0.00      0.00      0.00      0.00      0.00    100.00
12:46:22        all      0.00      0.00      0.00      0.00      0.00    100.00
12:46:23        all      0.00      0.00      0.00      0.00      0.00    100.00
12:46:24        all      0.02      0.00      0.00      0.00      0.00     99.98
12:46:25        all      0.00      0.00      0.00      0.00      0.00    100.00
12:46:26        all      6.60      0.00      3.01      0.00      0.00     90.39
12:46:27        all     40.04      0.00     24.15      0.00      0.00     35.81
12:46:28        all     41.02      0.00     24.58      0.00      0.00     34.40
12:46:29        all     40.94      0.00     24.07      0.00      0.00     34.99
12:46:30        all     42.04      0.00     22.61      0.00      0.00     35.34
12:46:31        all     41.41      0.00     24.27      0.00      0.00     34.32
12:46:32        all     40.06      0.00     25.68      0.00      0.00     34.26
12:46:33        all     41.50      0.00     24.32      0.00      0.00     34.18
12:46:34        all     40.14      0.00     25.01      0.00      0.00     34.85
12:46:35        all     41.19      0.00     24.02      0.00      0.00     34.78
12:46:36        all     41.39      0.00     24.07      0.00      0.00     34.54
12:46:37        all     40.33      0.00     24.63      0.00      0.00     35.04
12:46:38        all     41.81      0.00     22.69      0.00      0.00     35.49
12:46:39        all     42.02      0.00     23.43      0.00      0.00     34.55
12:46:40        all     39.60      0.00     25.05      0.00      0.00     35.36
12:46:41        all     41.23      0.00     24.67      0.00      0.00     34.10
12:46:42        all     40.95      0.00     24.06      0.00      0.00     34.99
12:46:43        all     42.13      0.00     23.94      0.00      0.00     33.93
Average:        all     26.90      0.00     15.82      0.00      0.00     57.28
