procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95822488  23048 725936    0    0     8   304 22562    1  0  0 100  0  0  0
 0  0      0 95825636  23048 725944    0    0     0    16  822  510  0  0 100  0  0  0
 0  0      0 95827444  23048 725956    0    0     0     0  782  554  0  0 100  0  0  0
 1  0      0 95827192  23048 725960    0    0     0     0  655  407  0  0 100  0  0  0
 0  0      0 95826720  23048 726132    0    0     0     0  308  218  0  0 100  0  0  0
 0  0      0 95826720  23048 726148    0    0     0     0  112  115  0  0 100  0  0  0
 0  0      0 95826720  23048 726168    0    0     0     0  108  116  0  0 100  0  0  0
 0  0      0 95826720  23048 726188    0    0     0    10  226  239  0  0 100  0  0  0
 0  0      0 95826468  23048 726204    0    0     0     0  109  119  0  0 100  0  0  0
 0  0      0 95826468  23048 726228    0    0     0     0  310  131  0  0 100  0  0  0
11  0      0 95824700  23048 726320    0    0     0     0 687459 247910  7  7 86  0  0  0
10  0      0 95822264  23048 726336    0    0     0     0 926340 335215 10  9 82  0  0  0
10  0      0 95824588  23048 726356    0    0     0     5 922184 333251 10  9 81  0  0  0
 9  0      0 95826184  23048 726380    0    0     0     0 928716 333348 10  9 81  0  0  0
10  0      0 95827752  23048 726400    0    0     0     0 936774 334183 10  9 81  0  0  0
10  0      0 95827568  23048 726420    0    0     0     0 933627 334489 10  9 80  0  0  0
11  0      0 95824288  23048 726440    0    0     0     0 929291 334654 11  9 80  0  0  0
 7  0      0 95825652  23052 726460    0    0     0     5 935534 334560 10  9 81  0  0  0
10  0      0 95827216  23052 726476    0    0     0     0 934943 333202 11  9 80  0  0  0
 9  0      0 95825244  23052 726496    0    0     0     0 940100 337058 10  9 80  0  0  0
 6  0      0 95821236  23052 726516    0    0     0     0 933858 334409 10  9 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 95824464  23052 726536    0    0     0     0 938738 335683 10  9 81  0  0  0
 8  0      0 95819940  23052 726556    0    0     0     5 936454 336342 10  9 81  0  0  0
 9  0      0 95822128  23052 726576    0    0     0     0 940871 336088 10  9 81  0  0  0
 8  0      0 95818612  23052 726600    0    0     0     0 947309 337936 10  9 80  0  0  0
11  0      0 95823704  23052 726620    0    0     0     0 950521 339510 10 10 80  0  0  0
