Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:36:17      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:36:18            0       594      1.16      1.19      0.58         0
12:36:19            0       592      1.16      1.19      0.58         0
12:36:20            0       592      1.16      1.19      0.58         0
12:36:21            0       605      1.07      1.17      0.57         1
12:36:22           10       665      1.07      1.17      0.57         0
12:36:23           10       665      1.07      1.17      0.57         0
12:36:24           10       665      1.07      1.17      0.57         0
12:36:25            7       665      1.07      1.17      0.57         0
12:36:26            7       665      1.55      1.26      0.61         0
12:36:27            8       665      1.55      1.26      0.61         0
12:36:28            8       665      1.55      1.26      0.61         0
12:36:29            6       665      1.55      1.26      0.61         0
12:36:30            9       665      1.55      1.26      0.61         0
12:36:31            4       665      1.66      1.29      0.62         0
12:36:32           11       665      1.66      1.29      0.62         0
12:36:33            7       665      1.66      1.29      0.62         0
12:36:34            7       665      1.66      1.29      0.62         0
12:36:35            5       665      1.66      1.29      0.62         0
12:36:36           13       665      1.61      1.29      0.62         0
12:36:37            2       665      1.61      1.29      0.62         0
12:36:38            5       665      1.61      1.29      0.62         0
12:36:39            3       665      1.61      1.29      0.62         0
12:36:40            6       665      1.61      1.29      0.62         0
12:36:41            6       664      1.72      1.32      0.64         0
12:36:42           10       664      1.72      1.32      0.64         0
12:36:43            7       662      1.72      1.32      0.64         0
Average:            6       654      1.47      1.25      0.61         0
