Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:35:12        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:35:13        all      0.04      0.00      0.00      0.00      0.00     99.96
12:35:14        all      0.06      0.00      0.02      0.00      0.00     99.92
12:35:15        all      0.04      0.00      0.02      0.00      0.00     99.94
12:35:16        all      0.00      0.00      0.02      0.00      0.00     99.98
12:35:17        all      0.00      0.00      0.00      0.00      0.00    100.00
12:35:18        all      0.00      0.00      0.00      0.00      0.00    100.00
12:35:19        all      0.00      0.00      0.00      0.00      0.00    100.00
12:35:20        all      0.00      0.00      0.00      0.00      0.00    100.00
12:35:21        all      1.02      0.00      1.36      0.00      0.00     97.62
12:35:22        all      5.78      0.00      8.04      0.00      0.00     86.18
12:35:23        all      5.83      0.00      7.81      0.00      0.00     86.36
12:35:24        all      5.16      0.00      8.43      0.00      0.00     86.41
12:35:25        all      5.55      0.00      8.80      0.00      0.00     85.64
12:35:26        all      5.70      0.00      8.54      0.00      0.00     85.75
12:35:27        all      5.86      0.00      8.55      0.00      0.00     85.59
12:35:28        all      5.62      0.00      8.34      0.00      0.00     86.04
12:35:29        all      5.75      0.00      8.59      0.00      0.00     85.66
12:35:30        all      5.95      0.00      8.39      0.00      0.00     85.66
12:35:31        all      5.69      0.00      8.42      0.00      0.00     85.89
12:35:32        all      5.43      0.00      8.48      0.00      0.00     86.09
12:35:33        all      5.99      0.00      8.40      0.00      0.00     85.61
12:35:34        all      5.54      0.00      8.80      0.00      0.00     85.66
12:35:35        all      6.35      0.00      8.74      0.00      0.00     84.91
12:35:36        all      5.63      0.00      8.71      0.00      0.00     85.66
12:35:37        all      6.34      0.00      7.73      0.00      0.00     85.93
12:35:38        all      5.46      0.00      8.55      0.00      0.00     86.00
Average:        all      3.77      0.00      5.52      0.00      0.00     90.72
