Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:42:15      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:42:16            0       639      1.98      2.04      1.17         0
12:42:17            0       640      1.98      2.04      1.17         0
12:42:18            0       638      1.98      2.04      1.17         0
12:42:19            0       638      1.98      2.04      1.17         0
12:42:20            0       638      1.98      2.04      1.17         0
12:42:21            0       638      1.82      2.01      1.16         0
12:42:22            0       638      1.82      2.01      1.16         0
12:42:23            0       638      1.82      2.01      1.16         0
12:42:24           20       638      1.82      2.01      1.16         0
12:42:25            3       638      1.82      2.01      1.16         0
12:42:26           18       638      3.52      2.36      1.28         0
12:42:27           11       638      3.52      2.36      1.28         0
12:42:28            2       638      3.52      2.36      1.28         0
12:42:29           14       638      3.52      2.36      1.28         0
12:42:30           11       638      3.52      2.36      1.28         0
12:42:31            4       638      5.08      2.70      1.40         0
12:42:32           19       638      5.08      2.70      1.40         0
12:42:33            1       638      5.08      2.70      1.40         0
12:42:34           11       638      5.08      2.70      1.40         0
12:42:35           14       638      5.08      2.70      1.40         0
12:42:36           20       638      6.03      2.94      1.48         0
12:42:37            8       638      6.03      2.94      1.48         0
12:42:38           16       638      6.03      2.94      1.48         0
12:42:39           20       637      6.03      2.94      1.48         0
12:42:40            7       638      6.03      2.94      1.48         0
12:42:41            2       636      6.51      3.09      1.54         0
Average:            8       638      3.79      2.44      1.31         0
