Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:45:16      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:45:17            0       636      5.48      4.15      2.17         0
12:45:18            0       637      5.48      4.15      2.17         0
12:45:19            0       634      5.48      4.15      2.17         0
12:45:20            0       634      5.48      4.15      2.17         0
12:45:21            0       634      5.04      4.08      2.16         0
12:45:22            0       634      5.04      4.08      2.16         0
12:45:23            0       634      5.04      4.08      2.16         0
12:45:24            0       634      5.04      4.08      2.16         0
12:45:25           21       634      5.04      4.08      2.16         0
12:45:26           31       634      7.36      4.58      2.33         0
12:45:27           29       634      7.36      4.58      2.33         0
12:45:28           29       634      7.36      4.58      2.33         0
12:45:29           33       634      7.36      4.58      2.33         0
12:45:30           33       634      7.36      4.58      2.33         0
12:45:31           37       634      9.41      5.05      2.50         0
12:45:32           23       634      9.41      5.05      2.50         0
12:45:33           39       634      9.41      5.05      2.50         0
12:45:34           30       634      9.41      5.05      2.50         0
12:45:35           32       634      9.41      5.05      2.50         0
12:45:36           33       634     11.22      5.50      2.66         0
12:45:37           28       634     11.22      5.50      2.66         0
12:45:38           36       634     11.22      5.50      2.66         0
12:45:39           38       634     11.22      5.50      2.66         0
12:45:40           30       633     11.22      5.50      2.66         0
12:45:41           33       633     12.73      5.91      2.80         0
12:45:42           34       631     12.73      5.91      2.80         0
Average:           22       634      8.17      4.79      2.40         0
