Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:36:13      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:36:14            0       642      1.51      1.16      0.55         0
12:36:15            0       643      1.38      1.14      0.55         0
12:36:16            0       641      1.38      1.14      0.55         0
12:36:17            0       641      1.38      1.14      0.55         0
12:36:18            0       641      1.38      1.14      0.55         0
12:36:19            0       641      1.38      1.14      0.55         0
12:36:20            0       641      1.27      1.12      0.54         0
12:36:21            0       641      1.27      1.12      0.54         0
12:36:22            7       641      1.27      1.12      0.54         0
12:36:23            6       640      1.27      1.12      0.54         0
12:36:24            6       639      1.27      1.12      0.54         0
12:36:25            6       639      1.73      1.22      0.58         0
12:36:26            5       639      1.73      1.22      0.58         0
12:36:27            5       639      1.73      1.22      0.58         0
12:36:28            6       639      1.73      1.22      0.58         0
12:36:29           10       639      1.73      1.22      0.58         0
12:36:30            6       639      2.15      1.31      0.61         0
12:36:31            7       639      2.15      1.31      0.61         0
12:36:32            7       639      2.15      1.31      0.61         0
12:36:33            5       639      2.15      1.31      0.61         0
12:36:34            8       639      2.15      1.31      0.61         0
12:36:35            6       639      2.70      1.44      0.66         0
12:36:36            6       639      2.70      1.44      0.66         0
12:36:37            6       638      2.70      1.44      0.66         0
12:36:38            9       639      2.70      1.44      0.66         0
12:36:39            9       637      2.70      1.44      0.66         0
Average:            5       640      1.83      1.24      0.59         0
