procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 94647956  25180 1911780    0    0     4   465 57351    3  1  1 99  0  0  0
 0  0      0 94647456  25180 1911788    0    0     0    18  808  565  0  0 100  0  0  0
 0  0      0 94647204  25180 1911796    0    0     0     0  701  404  0  0 100  0  0  0
 0  0      0 94645968  25180 1911800    0    0     0     0  554  326  0  0 100  0  0  0
 0  0      0 94645020  25180 1911868    0    0     0     0  310  219  0  0 100  0  0  0
 0  0      0 94645020  25180 1911884    0    0     0     0  229  272  0  0 100  0  0  0
 0  0      0 94645020  25180 1911904    0    0     0     0  167  237  0  0 100  0  0  0
 0  0      0 94645020  25180 1911924    0    0     0    11  120  130  0  0 100  0  0  0
 0  0      0 94645020  25180 1911940    0    0     0     0  117  130  0  0 100  0  0  0
 0  0      0 94645020  25180 1911964    0    0     0     0  199  216  0  0 100  0  0  0
20  0      0 94639176  25180 1911984    0    0     0     0 1529782 1472824 22 19 60  0  0  0
10  0      0 94637960  25180 1912000    0    0     0     0 1958753 1972036 27 24 48  0  0  0
28  0      0 94635920  25180 1912024    0    0     0     5 1969580 1992381 28 23 49  0  0  0
26  0      0 94634196  25180 1912048    0    0     0     0 1981730 2016531 31 23 46  0  0  0
25  0      0 94633716  25180 1912068    0    0     0     0 1952208 1956125 29 23 49  0  0  0
20  0      0 94633508  25180 1912088    0    0     0     0 1953267 1956985 29 22 49  0  0  0
22  0      0 94633032  25180 1912108    0    0     0     4 1957471 1967845 29 22 49  0  0  0
14  0      0 94632324  25180 1912132    0    0     0     5 1931322 1918592 29 23 48  0  0  0
36  0      0 94630076  25180 1912148    0    0     0     0 1932442 1923505 27 23 50  0  0  0
23  0      0 94630332  25180 1912168    0    0     0     0 1944365 1944708 29 22 49  0  0  0
14  0      0 94629876  25180 1912192    0    0     0     0 1935542 1927638 29 21 50  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
20  0      0 94629644  25180 1912216    0    0     0     0 1967176 1989455 29 23 48  0  0  0
32  0      0 94628920  25180 1912232    0    0     0     5 1948474 1949135 28 23 49  0  0  0
16  0      0 94627436  25180 1912256    0    0     0     0 1947745 1948178 28 22 50  0  0  0
24  0      0 94626692  25180 1912276    0    0     0     0 1943686 1943642 30 22 48  0  0  0
26  0      0 94627460  25180 1912296    0    0     0     0 1954917 1964074 26 24 49  0  0  0
