Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:49:28        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:49:29        all      0.06      0.00      0.00      0.00      0.00     99.94
14:49:30        all      0.04      0.00      0.04      0.00      0.00     99.92
14:49:31        all      0.00      0.00      0.00      0.00      0.00    100.00
14:49:32        all      0.00      0.00      0.00      0.00      0.00    100.00
14:49:33        all      0.67      0.00      3.70      0.11      0.00     95.53
14:49:34        all      2.64      0.00     11.92      0.00      0.00     85.44
14:49:35        all      2.55      0.00     13.34      0.00      0.00     84.11
14:49:36        all      2.19      0.00     13.17      0.00      0.00     84.64
14:49:37        all      2.54      0.00     13.80      0.00      0.00     83.66
14:49:38        all      2.93      0.00     13.47      0.00      0.00     83.60
14:49:39        all      2.46      0.00     12.98      0.00      0.00     84.56
14:49:40        all      2.58      0.00     13.80      0.00      0.00     83.62
14:49:41        all      2.79      0.00     13.32      0.00      0.00     83.89
14:49:42        all      2.27      0.00     13.61      0.00      0.00     84.13
14:49:43        all      2.57      0.00     12.27      0.00      0.00     85.17
14:49:44        all      3.14      0.00     14.11      0.00      0.00     82.75
14:49:45        all      2.51      0.00     11.95      0.00      0.00     85.54
14:49:46        all      2.79      0.00     12.00      0.00      0.00     85.21
14:49:47        all      2.80      0.00     12.45      0.00      0.00     84.75
14:49:48        all      2.77      0.00     12.50      0.00      0.00     84.73
14:49:49        all      2.43      0.00     11.49      0.02      0.00     86.06
14:49:50        all      2.43      0.00     12.24      0.00      0.00     85.34
14:49:51        all      2.92      0.00     12.34      0.00      0.00     84.73
14:49:52        all      2.61      0.00     13.40      0.00      0.00     83.99
14:49:53        all      3.43      0.00     13.20      0.00      0.00     83.37
14:49:54        all      3.31      0.00     12.52      0.00      0.00     84.18
Average:        all      2.19      0.00     10.41      0.01      0.00     87.40
