Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:47:24      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:47:25            0       624      1.74      1.41      1.68         0
14:47:26            0       625      1.60      1.38      1.67         0
14:47:27            0       623      1.60      1.38      1.67         0
14:47:28            0       623      1.60      1.38      1.67         0
14:47:29            0       623      1.60      1.38      1.67         0
14:47:30            0       623      1.60      1.38      1.67         0
14:47:31            0       623      1.47      1.36      1.66         0
14:47:32            0       623      1.47      1.36      1.66         0
14:47:33            6       623      1.47      1.36      1.66         0
14:47:34            9       623      1.47      1.36      1.66         0
14:47:35            7       623      1.47      1.36      1.66         0
14:47:36            2       623      2.00      1.47      1.70         0
14:47:37           10       623      2.00      1.47      1.70         0
14:47:38            8       623      2.00      1.47      1.70         0
14:47:39            6       623      2.00      1.47      1.70         0
14:47:40            4       623      2.00      1.47      1.70         0
14:47:41            6       623      2.48      1.58      1.73         0
14:47:42            9       623      2.48      1.58      1.73         0
14:47:43            7       623      2.48      1.58      1.73         0
14:47:44            6       623      2.48      1.58      1.73         0
14:47:45            9       623      2.48      1.58      1.73         0
14:47:46            7       623      2.84      1.67      1.76         0
14:47:47            7       623      2.84      1.67      1.76         0
14:47:48            7       622      2.84      1.67      1.76         0
14:47:49            7       623      2.84      1.67      1.76         0
14:47:50            7       621      2.84      1.67      1.76         0
Average:            5       623      2.06      1.49      1.70         0
