Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:48:23        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:48:24        all      0.06      0.00      0.00      0.00      0.00     99.94
14:48:25        all      0.10      0.00      0.00      0.00      0.00     99.90
14:48:26        all      0.02      0.00      0.00      0.00      0.00     99.98
14:48:27        all      0.00      0.00      0.00      0.00      0.00    100.00
14:48:28        all      0.00      0.00      0.00      0.00      0.00    100.00
14:48:29        all      0.00      0.00      0.00      0.00      0.00    100.00
14:48:30        all      0.00      0.00      0.00      0.00      0.00    100.00
14:48:31        all      0.00      0.00      0.00      0.00      0.00    100.00
14:48:32        all      2.28      0.00      2.36      0.00      0.00     95.36
14:48:33        all     11.36      0.00     12.93      0.00      0.00     75.71
14:48:34        all     10.22      0.00     12.34      0.00      0.00     77.43
14:48:35        all     11.93      0.00     12.93      0.00      0.00     75.15
14:48:36        all     10.87      0.00     11.09      0.00      0.00     78.04
14:48:37        all     11.38      0.00     11.93      0.00      0.00     76.68
14:48:38        all     10.74      0.00     11.87      0.00      0.00     77.39
14:48:39        all     10.42      0.00     11.31      0.00      0.00     78.27
14:48:40        all     10.69      0.00     11.44      0.00      0.00     77.87
14:48:41        all      9.41      0.00     11.72      0.00      0.00     78.87
14:48:42        all     10.79      0.00     12.05      0.00      0.00     77.17
14:48:43        all     11.22      0.00     11.47      0.00      0.00     77.31
14:48:44        all      9.93      0.00     11.77      0.00      0.00     78.30
14:48:45        all     10.55      0.00     11.67      0.02      0.00     77.77
14:48:46        all     10.19      0.00      9.84      0.00      0.00     79.96
14:48:47        all     10.59      0.00     11.48      0.00      0.00     77.93
14:48:48        all     10.58      0.00     11.72      0.00      0.00     77.70
14:48:49        all     10.82      0.00     11.53      0.00      0.00     77.66
Average:        all      7.02      0.00      7.67      0.00      0.00     85.31
