Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

21:04:45      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
21:04:46            0       653      2.59      1.80      1.16         0
21:04:47            0       654      2.59      1.80      1.16         0
21:04:48            0       652      2.59      1.80      1.16         0
21:04:49            0       652      2.38      1.77      1.15         0
21:04:50            0       652      2.38      1.77      1.15         0
21:04:51            0       652      2.38      1.77      1.15         0
21:04:52            0       652      2.38      1.77      1.15         0
21:04:53            0       655      2.38      1.77      1.15         0
21:04:54           17       655      2.75      1.86      1.18         0
21:04:55           16       655      2.75      1.86      1.18         0
21:04:56            1       655      2.75      1.86      1.18         0
21:04:57           11       655      2.75      1.86      1.18         0
21:04:58            3       655      2.75      1.86      1.18         0
21:04:59           10       655      3.57      2.04      1.25         0
21:05:00           15       655      3.57      2.04      1.25         0
21:05:01            9       655      3.57      2.04      1.25         0
21:05:02           18       655      3.57      2.04      1.25         0
21:05:03            6       655      3.57      2.04      1.25         0
21:05:04           13       655      4.17      2.19      1.30         0
21:05:05           14       655      4.17      2.19      1.30         0
21:05:06            4       655      4.17      2.19      1.30         0
21:05:07            6       655      4.17      2.19      1.30         0
21:05:08            7       655      4.17      2.19      1.30         0
21:05:09           18       654      5.20      2.44      1.38         0
21:05:10            2       654      5.20      2.44      1.38         0
21:05:11           14       653      5.20      2.44      1.38         0
Average:            7       654      3.37      2.00      1.23         0
