procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95917572  23868 774564    0    0     6   241 75809   13  1  1 98  0  0  0
 0  0      0 95919344  23868 774572    0    0     0     0  492  304  0  0 100  0  0  0
 0  0      0 95918124  23868 774576    0    0     0    20  793  547  0  0 100  0  0  0
 0  0      0 95917620  23868 774580    0    0     0     0  677  390  0  0 100  0  0  0
 0  0      0 95916892  23868 774748    0    0     0     0  417  268  0  0 100  0  0  0
 0  0      0 95916892  23868 774764    0    0     0     0  135  138  0  0 100  0  0  0
 0  0      0 95916892  23868 774784    0    0     0     0  260  324  0  0 100  0  0  0
 0  0      0 95916892  23868 774804    0    0     0    10  139  154  0  0 100  0  0  0
 0  0      0 95916892  23868 774820    0    0     0     0  117  121  0  0 100  0  0  0
 0  0      0 95916892  23868 774840    0    0     0     0  258  173  0  0 100  0  0  0
 0  0      0 95912920  23868 774860    0    0     0     0 1229  383  0  0 100  0  0  0
10  0      0 95906004  23868 774908    0    0     0     0 1256386 1477545  7 12 81  0  0  0
 1  0      0 95905752  23868 774928    0    0     0     9 1541177 1909683  9 15 76  0  0  0
12  0      0 95905500  23868 774952    0    0     0     0 1539981 1908443  9 14 77  0  0  0
 1  0      0 95905496  23868 774972    0    0     0     0 1536287 1898188  8 15 76  0  0  0
 1  0      0 95905492  23868 774988    0    0     0     0 1548019 1925725  9 15 76  0  0  0
13  0      0 95905488  23868 775012    0    0     0     0 1541472 1910181  8 15 77  0  0  0
16  0      0 95905488  23868 775032    0    0     0     0 1544013 1918322  9 15 76  0  0  0
 4  0      0 95905236  23868 775048    0    0     0     5 1543833 1913270  8 14 78  0  0  0
 7  0      0 95904984  23868 775068    0    0     0     0 1535537 1897249  9 15 76  0  0  0
 9  0      0 95904984  23868 775088    0    0     0     0 1533923 1891254  9 16 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 95904732  23868 775108    0    0     0     0 1541014 1907693  9 14 77  0  0  0
16  0      0 95904732  23868 775128    0    0     0     4 1551993 1931944  9 14 77  0  0  0
11  0      0 95904732  23868 775152    0    0     0     6 1535383 1896200  9 15 76  0  0  0
17  0      0 95904480  23868 775176    0    0     0     0 1539151 1903486  8 14 77  0  0  0
 5  0      0 95904480  23868 775196    0    0     0     0 1542893 1910705 10 15 75  0  0  0
