procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 95911712  23852 790700    0    0     6   240 72979   14  0  1 99  0  0  0
 0  0      0 95910240  23852 790708    0    0     0     0  683  330  0  0 100  0  0  0
 0  0      0 95909484  23852 790712    0    0     0     0  682  396  0  0 100  0  0  0
 0  0      0 95908488  23852 790720    0    0     0    12  653  417  0  0 100  0  0  0
 0  0      0 95908488  23852 790720    0    0     0     0  112  126  0  0 100  0  0  0
 0  0      0 95908488  23852 790720    0    0     0     0  107  125  0  0 100  0  0  0
10  0      0 95855688  23868 790800    0    0     0   596 22198 22072  0  1 99  0  0  0
12  0      0 95849360  23868 790996    0    0     0     0 1648904 1633304  3 18 79  0  0  0
13  0      0 95849644  23868 790996    0    0     0     0 1675269 1670885  3 18 78  0  0  0
10  0      0 95844436  23868 791000    0    0     0     0 1680547 1676111  4 20 76  0  0  0
16  0      0 95843432  23868 791000    0    0     0     0 1696327 1689210  3 16 81  0  0  0
23  0      0 95839928  23868 791000    0    0     0    16 1715403 1717986  4 16 80  0  0  0
 8  0      0 95840276  23868 791000    0    0     0    18 1684954 1674082  4 19 78  0  0  0
 5  0      0 95836908  23868 791004    0    0     0     0 1707158 1702753  3 17 80  0  0  0
20  0      0 95837588  23868 791004    0    0     0     0 1673630 1664866  4 18 78  0  0  0
12  0      0 95833932  23868 791008    0    0     0     0 1698093 1695431  4 18 79  0  0  0
 5  0      0 95834756  23868 791008    0    0     0    48 1677718 1672572  3 17 79  0  0  0
15  0      0 95832228  23868 791008    0    0     0    11 1656611 1648069  4 20 77  0  0  0
 2  0      0 95833456  23868 791008    0    0     0     0 1663421 1660006  4 19 78  0  0  0
13  0      0 95830816  23868 791008    0    0     0     0 1667797 1664170  4 18 78  0  0  0
 6  0      0 95832872  23868 791008    0    0     0     0 1667831 1660146  4 19 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
22  0      0 95830916  23868 791008    0    0     0    15 1692692 1699430  3 18 79  0  0  0
 1  0      0 95830388  23876 791000    0    0     0     7 1654607 1649534  4 19 77  0  0  0
 5  0      0 95829320  23876 791012    0    0     0     0 1655655 1647906  3 19 78  0  0  0
 5  0      0 95829420  23876 791012    0    0     0     0 1666230 1661907  4 20 76  0  0  0
 7  0      0 95829372  23876 791016    0    0     0     0 1706984 1704662  3 17 80  0  0  0
