procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95904140  23836 790640    0    0     6   241 71337   14  0  1 99  0  0  0
 0  0      0 95902960  23836 790648    0    0     0     0  688  339  0  0 100  0  0  0
 0  0      0 95902456  23836 790652    0    0     0     0  752  402  0  0 100  0  0  0
 0  0      0 95902708  23836 790660    0    0     0     0  430  285  0  0 100  0  0  0
 0  0      0 95902708  23836 790660    0    0     0     0  217  228  0  0 100  0  0  0
 0  0      0 95902708  23836 790660    0    0     0    10  112  122  0  0 100  0  0  0
14  1      0 95863768  23844 790724    0    0     0   591 4388 6042  0  0 100  0  0  0
 3  0      0 95835584  23844 790844    0    0     0     5 1002488 957619  2 11 87  0  0  0
 0  0      0 95829924  23844 790844    0    0     0     0 989497 953953  2 11 87  0  0  0
 9  0      0 95824528  23844 790844    0    0     0     0 996383 958739  2 10 88  0  0  0
 4  0      0 95822596  23844 790848    0    0     0     0 1004498 968124  2  8 90  0  0  0
 3  0      0 95821152  23844 790848    0    0     0    16 995671 959899  2  9 89  0  0  0
 6  0      0 95820888  23844 790848    0    0     0    18 991747 956082  2 10 88  0  0  0
 1  0      0 95822408  23844 790852    0    0     0     0 986525 949191  2 10 88  0  0  0
 7  0      0 95819944  23844 790852    0    0     0     0 990822 954415  2 10 87  0  0  0
 0  0      0 95818752  23844 790852    0    0     0     0 990408 953867  2 11 87  0  0  0
 2  0      0 95817424  23844 790856    0    0     0     0 989140 952669  2 12 86  0  0  0
 8  0      0 95818196  23844 790856    0    0     0     5 987065 951789  3 11 87  0  0  0
 6  0      0 95821492  23844 790856    0    0     0     0 989666 954320  2  9 89  0  0  0
 7  0      0 95820872  23844 790856    0    0     0     0 989207 952089  3 11 86  0  0  0
 8  0      0 95825936  23844 790860    0    0     0     0 992370 955841  2 10 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 95824104  23844 790860    0    0     0     0 999241 966324  2  9 89  0  0  0
 4  0      0 95822516  23844 790864    0    0     0     6 995588 959401  2 10 88  0  0  0
 3  0      0 95822452  23844 790864    0    0     0     0 991903 955858  2 10 87  0  0  0
 0  0      0 95820964  23844 790864    0    0     0     0 994094 960362  3  9 88  0  0  0
 7  0      0 95820772  23844 790868    0    0     0     0 994516 959075  2  9 88  0  0  0
