Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

21:05:49      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
21:05:50            0       584      1.52      1.03      0.56         0
21:05:51            0       583      1.52      1.03      0.56         0
21:05:52            0       583      1.52      1.03      0.56         0
21:05:53            0       585      1.40      1.01      0.56         0
21:05:54            3       704      1.40      1.01      0.56         0
21:05:55           11       704      1.40      1.01      0.56         0
21:05:56           24       704      1.40      1.01      0.56         0
21:05:57            3       704      1.40      1.01      0.56         0
21:05:58           12       704      2.01      1.14      0.60         0
21:05:59           10       704      2.01      1.14      0.60         0
21:06:00           15       704      2.01      1.14      0.60         0
21:06:01           18       704      2.01      1.14      0.60         0
21:06:02           13       704      2.01      1.14      0.60         0
21:06:03           19       704      3.29      1.42      0.69         0
21:06:04           22       704      3.29      1.42      0.69         0
21:06:05            8       704      3.29      1.42      0.69         0
21:06:06           11       704      3.29      1.42      0.69         0
21:06:07           10       704      3.29      1.42      0.69         0
21:06:08           22       704      3.51      1.50      0.72         0
21:06:09            7       704      3.51      1.50      0.72         0
21:06:10            3       704      3.51      1.50      0.72         0
21:06:11            4       704      3.51      1.50      0.72         0
21:06:12           17       704      3.51      1.50      0.72         0
21:06:13            9       703      4.11      1.66      0.78         0
21:06:14           13       703      4.11      1.66      0.78         0
21:06:15           13       701      4.11      1.66      0.78         0
Average:           10       685      2.61      1.29      0.65         0
