Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

21:03:48        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:03:49        all      0.06      0.00      0.00      0.00      0.00     99.94
21:03:50        all      0.08      0.00      0.06      0.00      0.00     99.85
21:03:51        all      0.00      0.00      0.00      0.00      0.00    100.00
21:03:52        all      0.00      0.00      0.00      0.00      0.00    100.00
21:03:53        all      0.04      0.00      0.00      0.00      0.00     99.96
21:03:54        all      2.14      0.00     11.15      0.11      0.00     86.61
21:03:55        all      3.11      0.00     18.46      0.00      0.00     78.42
21:03:56        all      3.79      0.00     19.04      0.00      0.00     77.17
21:03:57        all      3.43      0.00     16.74      0.00      0.00     79.83
21:03:58        all      3.54      0.00     17.03      0.00      0.00     79.43
21:03:59        all      3.67      0.00     16.91      0.02      0.00     79.39
21:04:00        all      3.27      0.00     17.37      0.00      0.00     79.36
21:04:01        all      3.62      0.00     17.78      0.00      0.00     78.60
21:04:02        all      3.67      0.00     17.99      0.00      0.00     78.34
21:04:03        all      3.34      0.00     18.29      0.00      0.00     78.37
21:04:04        all      3.57      0.00     17.87      0.00      0.00     78.56
21:04:05        all      3.58      0.00     19.39      0.00      0.00     77.03
21:04:06        all      3.68      0.00     18.46      0.00      0.00     77.86
21:04:07        all      3.89      0.00     18.35      0.00      0.00     77.76
21:04:08        all      3.58      0.00     18.54      0.00      0.00     77.89
21:04:09        all      3.61      0.00     17.36      0.00      0.00     79.03
21:04:10        all      3.41      0.00     19.79      0.00      0.00     76.80
21:04:11        all      3.43      0.00     18.95      0.00      0.00     77.62
21:04:12        all      3.24      0.00     18.12      0.00      0.00     78.64
21:04:13        all      3.49      0.00     18.45      0.00      0.00     78.06
21:04:14        all      4.15      0.00     21.78      0.00      0.00     74.07
Average:        all      2.79      0.00     14.37      0.01      0.00     82.83
