Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

21:02:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:02:48        all      0.06      0.00      0.00      0.00      0.00     99.94
21:02:49        all      0.06      0.00      0.00      0.00      0.00     99.94
21:02:50        all      0.00      0.00      0.00      0.00      0.00    100.00
21:02:51        all      0.00      0.00      0.00      0.00      0.00    100.00
21:02:52        all      0.02      0.00      0.00      0.00      0.00     99.98
21:02:53        all      1.29      0.00      6.80      0.13      0.00     91.78
21:02:54        all      2.29      0.00     10.52      0.00      0.00     87.19
21:02:55        all      2.21      0.00      9.72      0.00      0.00     88.07
21:02:56        all      1.72      0.00      8.88      0.00      0.00     89.40
21:02:57        all      2.26      0.00      8.29      0.00      0.00     89.45
21:02:58        all      2.31      0.00     10.23      0.00      0.00     87.46
21:02:59        all      2.30      0.00     10.20      0.00      0.00     87.50
21:03:00        all      2.53      0.00      9.63      0.00      0.00     87.84
21:03:01        all      2.28      0.00     10.63      0.00      0.00     87.09
21:03:02        all      2.25      0.00     11.54      0.00      0.00     86.21
21:03:03        all      2.66      0.00     10.83      0.02      0.00     86.49
21:03:04        all      2.37      0.00     10.00      0.00      0.00     87.62
21:03:05        all      2.69      0.00     10.52      0.00      0.00     86.79
21:03:06        all      2.04      0.00     10.31      0.00      0.00     87.64
21:03:07        all      2.30      0.00      9.62      0.00      0.00     88.08
21:03:08        all      2.11      0.00      9.53      0.00      0.00     88.36
21:03:09        all      2.44      0.00      9.96      0.00      0.00     87.60
21:03:10        all      2.59      0.00      9.38      0.00      0.00     88.02
21:03:11        all      2.34      0.00      9.83      0.00      0.00     87.83
21:03:12        all      2.19      0.00      9.90      0.00      0.00     87.92
21:03:13        all      2.28      0.00     10.28      0.00      0.00     87.44
Average:        all      1.81      0.00      7.87      0.01      0.00     90.31
