Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

21:03:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:03:44        all      0.08      0.00      0.02      0.00      0.00     99.90
21:03:45        all      0.04      0.00      0.00      0.00      0.00     99.96
21:03:46        all      0.04      0.00      0.00      0.00      0.00     99.96
21:03:47        all      0.00      0.00      0.00      0.00      0.00    100.00
21:03:48        all      0.00      0.00      0.00      0.00      0.00    100.00
21:03:49        all      0.00      0.00      0.00      0.00      0.00    100.00
21:03:50        all      0.00      0.00      0.00      0.00      0.00    100.00
21:03:51        all      0.00      0.00      0.00      0.00      0.00    100.00
21:03:52        all      0.02      0.00      0.00      0.00      0.00     99.98
21:03:53        all      0.36      0.00      1.00      0.00      0.00     98.64
21:03:54        all      8.82      0.00     11.61      0.00      0.00     79.56
21:03:55        all      8.49      0.00     11.65      0.00      0.00     79.86
21:03:56        all      9.01      0.00     12.00      0.00      0.00     78.99
21:03:57        all      8.92      0.00     12.54      0.00      0.00     78.54
21:03:58        all      8.60      0.00     12.63      0.00      0.00     78.76
21:03:59        all      8.03      0.00     12.16      0.00      0.00     79.81
21:04:00        all      9.49      0.00     11.08      0.00      0.00     79.42
21:04:01        all      8.20      0.00     12.38      0.00      0.00     79.42
21:04:02        all      8.44      0.00     11.56      0.00      0.00     80.00
21:04:03        all      8.63      0.00     12.57      0.00      0.00     78.80
21:04:04        all      9.11      0.00     11.50      0.00      0.00     79.39
21:04:05        all      7.99      0.00     10.86      0.00      0.00     81.15
21:04:06        all      7.60      0.00     12.68      0.00      0.00     79.72
21:04:07        all      8.37      0.00     11.57      0.00      0.00     80.07
21:04:08        all      8.24      0.00     11.39      0.00      0.00     80.37
21:04:09        all      9.10      0.00     11.10      0.00      0.00     79.79
Average:        all      5.23      0.00      7.24      0.00      0.00     87.53
