procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95892316  23948 775160    0    0     6   237 82900   15  1  1 98  0  0  0
 0  0      0 95891348  23948 775172    0    0     0     0  756  459  0  0 100  0  0  0
 0  0      0 95891600  23952 775176    0    0     0    24  760  511  0  0 100  0  0  0
 0  0      0 95890856  23952 775184    0    0     0     0  645  459  0  0 100  0  0  0
 0  0      0 95890860  23952 775188    0    0     0     0  327  231  0  0 100  0  0  0
 0  0      0 95890860  23952 775204    0    0     0     0  248  308  0  0 100  0  0  0
 0  0      0 95890860  23952 775224    0    0     0     0  112  126  0  0 100  0  0  0
 0  0      0 95890860  23952 775244    0    0     0    10  124  137  0  0 100  0  0  0
 0  0      0 95890860  23952 775260    0    0     0     0  108  118  0  0 100  0  0  0
 0  0      0 95888088  23952 775284    0    0     0     0  706  364  0  0 100  0  0  0
 1  0      0 95885660  23952 775332    0    0     0     0 182063 54274  2  2 96  0  0  0
11  0      0 95882680  23952 775348    0    0     0     0 1099714 290676 11 11 78  0  0  0
 3  0      0 95885096  23952 775368    0    0     0     0 1104028 291173 12 11 76  0  0  0
10  0      0 95875276  23952 775392    0    0     0     9 1108620 294362 11 10 78  0  0  0
 5  0      0 95877684  23952 775412    0    0     0     0 1109297 291285 13 11 75  0  0  0
10  0      0 95874564  23952 775436    0    0     0     0 1098835 288915 12 11 77  0  0  0
20  0      0 95878292  23952 775456    0    0     0     0 1104765 289756 11 12 77  0  0  0
20  0      0 95878656  23952 775480    0    0     0     0 1106961 291422 11 10 79  0  0  0
 2  0      0 95879496  23952 775496    0    0     0     5 1102915 293445 11 12 77  0  0  0
 1  0      0 95881708  23952 775520    0    0     0     0 1103927 295969 10 11 79  0  0  0
16  0      0 95879652  23952 775540    0    0     0     0 1101975 292637 12 11 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
19  0      0 95879144  23952 775564    0    0     0     0 1101180 294613 12 12 77  0  0  0
 3  0      0 95881564  23952 775580    0    0     0     0 1110990 294790 12 12 77  0  0  0
11  0      0 95879872  23952 775608    0    0     0     5 1107008 293324 11 12 77  0  0  0
19  0      0 95876776  23952 775628    0    0     0     0 1107223 294722 12 12 76  0  0  0
 2  0      0 95877108  23952 775648    0    0     0     0 1101838 296124 13 13 75  0  0  0
