procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95906868  23892 774900    0    0     6   240 78558   14  1  1 98  0  0  0
 0  0      0 95906180  23892 774904    0    0     0     0  823  407  0  0 100  0  0  0
 0  0      0 95905688  23896 774912    0    0     0    19  769  645  0  0 100  0  0  0
 0  0      0 95904932  23896 774920    0    0     0     0  685  347  0  0 100  0  0  0
 0  0      0 95904460  23896 775020    0    0     0     0  370  251  0  0 100  0  0  0
 0  0      0 95904460  23896 775036    0    0     0     0  109  123  0  0 100  0  0  0
 0  0      0 95904460  23896 775056    0    0     0     0  245  296  0  0 100  0  0  0
 0  0      0 95904460  23896 775076    0    0     0    10  123  144  0  0 100  0  0  0
 0  0      0 95904460  23896 775092    0    0     0     0  103  120  0  0 100  0  0  0
 0  0      0 95904208  23896 775120    0    0     0     0  106  119  0  0 100  0  0  0
 0  0      0 95900712  23896 775140    0    0     0     0 1313  387  0  0 100  0  0  0
 6  0      0 95898304  23896 775252    0    0     0     0 479511 131688  4  5 91  0  0  0
 3  0      0 95895596  23896 775272    0    0     0     9 1131467 291512  9 12 80  0  0  0
 2  0      0 95894828  23896 775300    0    0     0     0 1134372 293059  9 12 79  0  0  0
 6  0      0 95894824  23896 775320    0    0     0     0 1131144 292428  9 11 80  0  0  0
15  0      0 95894560  23896 775344    0    0     0     0 1138870 295011  9 13 78  0  0  0
 2  0      0 95893300  23896 775364    0    0     0     0 1137508 293869  9 13 79  0  0  0
12  0      0 95893552  23896 775388    0    0     0     5 1133948 294803  9 12 79  0  0  0
10  0      0 95892800  23896 775404    0    0     0     0 1141135 296630  9 12 79  0  0  0
16  0      0 95892792  23896 775428    0    0     0     0 1141783 294815  8 12 80  0  0  0
 5  0      0 95891784  23896 775448    0    0     0     0 1142854 294317  9 12 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95891544  23896 775472    0    0     0     0 1138057 293414  9 12 79  0  0  0
12  0      0 95891060  23896 775492    0    0     0     0 1136882 294131  9 11 80  0  0  0
 8  0      0 95890044  23896 775512    0    0     0     5 1139345 293902  8 11 81  0  0  0
 8  0      0 95889548  23896 775532    0    0     0     0 1142384 293293  8 13 80  0  0  0
10  0      0 95888792  23896 775548    0    0     0     0 1141756 292892  9 11 80  0  0  0
