Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

21:04:48      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
21:04:49            0       582      1.53      0.82      0.46         0
21:04:50            0       581      1.53      0.82      0.46         0
21:04:51            0       581      1.53      0.82      0.46         0
21:04:52            0       581      1.40      0.81      0.46         0
21:04:53            4       702      1.40      0.81      0.46         0
21:04:54            3       702      1.40      0.81      0.46         0
21:04:55            1       702      1.40      0.81      0.46         0
21:04:56            3       702      1.40      0.81      0.46         0
21:04:57            9       702      2.17      0.98      0.51         0
21:04:58            3       702      2.17      0.98      0.51         0
21:04:59           12       702      2.17      0.98      0.51         0
21:05:00            0       702      2.17      0.98      0.51         0
21:05:01            6       702      2.17      0.98      0.51         0
21:05:02            3       702      2.40      1.04      0.54         0
21:05:03            1       702      2.40      1.04      0.54         0
21:05:04            5       702      2.40      1.04      0.54         0
21:05:05           13       702      2.40      1.04      0.54         0
21:05:06           16       702      2.40      1.04      0.54         0
21:05:07            6       702      2.69      1.12      0.57         0
21:05:08            1       702      2.69      1.12      0.57         0
21:05:09            2       702      2.69      1.12      0.57         0
21:05:10            5       702      2.69      1.12      0.57         0
21:05:11            2       702      2.69      1.12      0.57         0
21:05:12            1       701      2.63      1.14      0.58         0
21:05:13            5       701      2.63      1.14      0.58         0
21:05:14            9       699      2.63      1.14      0.58         0
Average:            4       683      2.15      0.99      0.52         0
