Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

21:02:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:02:44        all      0.08      0.00      0.02      0.00      0.00     99.90
21:02:45        all      0.02      0.00      0.04      0.00      0.00     99.94
21:02:46        all      0.02      0.00      0.00      0.00      0.00     99.98
21:02:47        all      0.00      0.00      0.02      0.00      0.00     99.98
21:02:48        all      0.00      0.00      0.02      0.00      0.00     99.98
21:02:49        all      0.02      0.00      0.00      0.00      0.00     99.98
21:02:50        all      0.00      0.00      0.02      0.00      0.00     99.98
21:02:51        all      0.02      0.00      0.02      0.00      0.00     99.96
21:02:52        all      0.04      0.00      0.04      0.00      0.00     99.92
21:02:53        all      6.02      0.00     11.03      0.00      0.00     82.95
21:02:54        all      8.70      0.00     15.11      0.00      0.00     76.19
21:02:55        all      9.28      0.00     14.22      0.00      0.00     76.49
21:02:56        all      8.10      0.00     15.01      0.00      0.00     76.89
21:02:57        all      9.05      0.00     15.00      0.00      0.00     75.95
21:02:58        all      8.47      0.00     14.53      0.00      0.00     77.00
21:02:59        all      9.39      0.00     14.92      0.00      0.00     75.69
21:03:00        all      8.32      0.00     13.60      0.00      0.00     78.08
21:03:01        all      8.99      0.00     15.17      0.00      0.00     75.83
21:03:02        all      9.16      0.00     15.31      0.00      0.00     75.53
21:03:03        all      9.25      0.00     13.98      0.00      0.00     76.78
21:03:04        all      8.69      0.00     14.04      0.00      0.00     77.27
21:03:05        all      8.94      0.00     15.38      0.00      0.00     75.69
21:03:06        all      8.12      0.00     14.33      0.00      0.00     77.55
21:03:07        all      9.96      0.00     14.85      0.00      0.00     75.18
21:03:08        all      8.64      0.00     15.20      0.00      0.00     76.16
21:03:09        all      8.94      0.00     14.22      0.00      0.00     76.83
Average:        all      5.59      0.00      9.29      0.00      0.00     85.12
