Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:45:10        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:45:11        all      0.08      0.00      0.00      0.00      0.00     99.92
19:45:12        all      0.04      0.00      0.00      0.00      0.00     99.96
19:45:13        all      0.00      0.00      0.00      0.00      0.00    100.00
19:45:14        all      0.00      0.00      0.00      0.00      0.00    100.00
19:45:15        all      0.04      0.00      0.02      0.00      0.00     99.94
19:45:16        all      1.17      0.00      6.20      0.13      0.00     92.50
19:45:17        all      2.02      0.00     10.48      0.00      0.00     87.50
19:45:18        all      2.12      0.00      9.66      0.00      0.00     88.22
19:45:19        all      2.23      0.00      9.97      0.00      0.00     87.80
19:45:20        all      1.92      0.00     10.03      0.00      0.00     88.05
19:45:21        all      1.93      0.00      9.01      0.00      0.00     89.06
19:45:22        all      1.97      0.00      8.03      0.00      0.00     89.99
19:45:23        all      1.70      0.00      8.45      0.00      0.00     89.86
19:45:24        all      2.21      0.00      9.35      0.00      0.00     88.44
19:45:25        all      2.16      0.00      7.79      0.00      0.00     90.06
19:45:26        all      2.17      0.00      8.02      0.00      0.00     89.81
19:45:27        all      1.96      0.00      8.62      0.00      0.00     89.42
19:45:28        all      2.12      0.00      8.53      0.00      0.00     89.35
19:45:29        all      2.30      0.00      9.24      0.00      0.00     88.46
19:45:30        all      1.92      0.00      9.63      0.00      0.00     88.45
19:45:31        all      2.08      0.00      9.29      0.00      0.00     88.62
19:45:32        all      2.55      0.00     10.22      0.00      0.00     87.22
19:45:33        all      2.08      0.00      9.99      0.00      0.00     87.93
19:45:34        all      1.76      0.00      9.47      0.00      0.00     88.76
19:45:35        all      1.86      0.00      9.54      0.00      0.00     88.60
19:45:36        all      2.33      0.00      9.94      0.00      0.00     87.73
Average:        all      1.63      0.00      7.29      0.00      0.00     91.07
