Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:46:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:46:07        all      0.06      0.00      0.00      0.00      0.00     99.94
19:46:08        all      0.06      0.00      0.00      0.00      0.00     99.94
19:46:09        all      0.04      0.00      0.00      0.00      0.00     99.96
19:46:10        all      0.00      0.00      0.00      0.00      0.00    100.00
19:46:11        all      0.00      0.00      0.00      0.00      0.00    100.00
19:46:12        all      0.00      0.00      0.00      0.00      0.00    100.00
19:46:13        all      0.00      0.00      0.00      0.00      0.00    100.00
19:46:14        all      0.02      0.00      0.00      0.00      0.00     99.98
19:46:15        all      0.02      0.00      0.02      0.00      0.00     99.96
19:46:16        all     24.91      0.00     10.41      0.00      0.00     64.68
19:46:17        all     33.85      0.00     14.03      0.00      0.00     52.12
19:46:18        all     33.52      0.00     13.13      0.00      0.00     53.35
19:46:19        all     33.25      0.00     14.22      0.00      0.00     52.52
19:46:20        all     35.02      0.00     13.50      0.00      0.00     51.48
19:46:21        all     33.22      0.00     14.37      0.00      0.00     52.42
19:46:22        all     34.19      0.00     12.97      0.00      0.00     52.84
19:46:23        all     34.04      0.00     14.69      0.00      0.00     51.27
19:46:24        all     32.92      0.00     14.53      0.00      0.00     52.55
19:46:25        all     34.60      0.00     13.36      0.00      0.00     52.03
19:46:26        all     31.75      0.00     14.47      0.00      0.00     53.78
19:46:27        all     32.57      0.00     14.00      0.00      0.00     53.43
19:46:28        all     34.47      0.00     14.01      0.00      0.00     51.52
19:46:29        all     33.97      0.00     13.94      0.00      0.00     52.10
19:46:30        all     34.85      0.00     13.67      0.00      0.00     51.47
19:46:31        all     34.34      0.00     13.75      0.00      0.00     51.91
19:46:32        all     33.55      0.00     14.33      0.00      0.00     52.12
Average:        all     21.55      0.00      8.90      0.00      0.00     69.55
