Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:44:10        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:44:11        all      0.10      0.00      0.00      0.00      0.00     99.90
19:44:12        all      0.06      0.00      0.04      0.00      0.00     99.90
19:44:13        all      0.00      0.00      0.00      0.02      0.00     99.98
19:44:14        all      0.00      0.00      0.00      0.00      0.00    100.00
19:44:15        all      0.04      0.00      0.00      0.00      0.00     99.96
19:44:16        all      2.36      0.00     11.20      0.11      0.00     86.33
19:44:17        all      3.65      0.00     20.48      0.00      0.00     75.87
19:44:18        all      3.95      0.00     19.73      0.00      0.00     76.33
19:44:19        all      3.58      0.00     19.20      0.00      0.00     77.21
19:44:20        all      3.67      0.00     18.99      0.00      0.00     77.34
19:44:21        all      4.28      0.00     20.28      0.00      0.00     75.44
19:44:22        all      4.25      0.00     21.26      0.00      0.00     74.50
19:44:23        all      3.77      0.00     19.86      0.00      0.00     76.37
19:44:24        all      3.85      0.00     19.51      0.00      0.00     76.63
19:44:25        all      3.85      0.00     19.08      0.00      0.00     77.08
19:44:26        all      3.45      0.00     19.86      0.02      0.00     76.67
19:44:27        all      3.84      0.00     20.93      0.00      0.00     75.23
19:44:28        all      3.59      0.00     19.13      0.00      0.00     77.28
19:44:29        all      4.14      0.00     22.27      0.00      0.00     73.59
19:44:30        all      3.71      0.00     19.45      0.00      0.00     76.84
19:44:31        all      4.42      0.00     19.67      0.02      0.00     75.89
19:44:32        all      4.34      0.00     19.42      0.00      0.00     76.24
19:44:33        all      3.75      0.00     19.93      0.00      0.00     76.32
19:44:34        all      4.11      0.00     19.55      0.00      0.00     76.34
19:44:35        all      3.79      0.00     20.29      0.00      0.00     75.92
19:44:36        all      4.06      0.00     19.92      0.00      0.00     76.03
Average:        all      3.06      0.00     15.59      0.01      0.00     81.34
