Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:46:06      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:46:07            0       638      2.52      3.26      2.57         0
19:46:08            0       639      2.52      3.26      2.57         0
19:46:09            0       637      2.32      3.20      2.55         0
19:46:10            0       637      2.32      3.20      2.55         0
19:46:11            0       637      2.32      3.20      2.55         0
19:46:12            0       637      2.32      3.20      2.55         0
19:46:13            0       637      2.32      3.20      2.55         0
19:46:14            0       640      2.13      3.15      2.54         0
19:46:15           13       640      2.13      3.15      2.54         0
19:46:16           16       640      2.13      3.15      2.54         0
19:46:17           22       640      2.13      3.15      2.54         0
19:46:18           28       640      2.13      3.15      2.54         0
19:46:19           24       640      2.76      3.27      2.58         0
19:46:20           23       640      2.76      3.27      2.58         0
19:46:21           23       640      2.76      3.27      2.58         0
19:46:22           25       640      2.76      3.27      2.58         0
19:46:23           27       640      2.76      3.27      2.58         0
19:46:24           13       640      4.22      3.56      2.68         0
19:46:25           22       640      4.22      3.56      2.68         0
19:46:26           18       640      4.22      3.56      2.68         0
19:46:27           24       640      4.22      3.56      2.68         0
19:46:28           18       640      4.22      3.56      2.68         0
19:46:29           16       640      5.73      3.88      2.79         0
19:46:30           18       639      5.73      3.88      2.79         0
19:46:31           22       639      5.73      3.88      2.79         0
19:46:32           13       638      5.73      3.88      2.79         0
Average:           14       639      3.27      3.38      2.62         0
