procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95964756  23144 727908    0    0    12   427 77581   15  1  1 99  0  0  0
 0  0      0 95964756  23144 727916    0    0     0     0  635  348  0  0 100  0  0  0
 0  0      0 95963760  23148 727920    0    0     0    18  687  498  0  0 100  0  0  0
 0  0      0 95963508  23148 727928    0    0     0     0  964  441  0  0 100  0  0  0
 0  0      0 95963284  23148 727996    0    0     0     0  320  249  0  0 100  0  0  0
 0  0      0 95963284  23148 728012    0    0     0     0  212  313  0  0 100  0  0  0
 0  0      0 95963284  23148 728032    0    0     0     0  133  160  0  0 100  0  0  0
 0  0      0 95963284  23152 728052    0    0     0    10  217  227  0  0 100  0  0  0
 0  0      0 95963284  23152 728068    0    0     0     0  156  204  0  0 100  0  0  0
 0  0      0 95963284  23152 728092    0    0     0     0  272  174  0  0 100  0  0  0
 8  0      0 95958412  23152 728144    0    0     0     0 43271 13349  0  1 99  0  0  0
 8  0      0 95951528  23152 728224    0    0     0     0 1542357 1843985 10 12 78  0  0  0
11  0      0 95951788  23152 728244    0    0     0     0 1587856 1949532 11 12 77  0  0  0
 5  0      0 95951536  23156 728244    0    0     0    11 1569939 1913628 11 13 76  0  0  0
17  0      0 95951536  23156 728288    0    0     0     0 1573571 1920333 11 13 77  0  0  0
17  0      0 95953960  23156 728304    0    0     0     0 1579903 1935745 11 12 77  0  0  0
 7  0      0 95953956  23156 728308    0    0     0     0 1573019 1917490 11 12 77  0  0  0
19  0      0 95953952  23156 728348    0    0     0     0 1584729 1942576 11 13 76  0  0  0
10  0      0 95953952  23160 728344    0    0     0     5 1586483 1947847 11 13 77  0  0  0
 6  0      0 95953936  23160 728384    0    0     0     0 1584281 1940071 11 12 78  0  0  0
18  0      0 95953932  23160 728384    0    0     0     0 1577637 1926026 10 12 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
17  0      0 95953924  23160 728424    0    0     0     0 1574848 1919421 10 12 77  0  0  0
12  0      0 95953920  23160 728424    0    0     0     2 1583462 1933674 11 12 77  0  0  0
15  0      0 95953916  23160 728464    0    0     0     5 1573665 1916085 11 12 77  0  0  0
 8  0      0 95953664  23160 728464    0    0     0     0 1572432 1914429 11 13 76  0  0  0
 2  0      0 95953664  23160 728500    0    0     0     0 1576249 1918150 12 12 76  0  0  0
