Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:44:06      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:44:07            0       638      1.04      3.43      2.52         0
19:44:08            0       640      1.04      3.43      2.52         0
19:44:09            0       637      0.95      3.37      2.51         0
19:44:10            0       637      0.95      3.37      2.51         0
19:44:11            0       637      0.95      3.37      2.51         0
19:44:12            0       637      0.95      3.37      2.51         0
19:44:13            0       637      0.95      3.37      2.51         0
19:44:14            1       640      0.88      3.32      2.49         0
19:44:15           16       640      0.88      3.32      2.49         0
19:44:16           10       640      0.88      3.32      2.49         0
19:44:17           16       640      0.88      3.32      2.49         0
19:44:18           12       640      0.88      3.32      2.49         0
19:44:19           12       640      0.97      3.29      2.49         0
19:44:20           10       640      0.97      3.29      2.49         0
19:44:21            8       640      0.97      3.29      2.49         0
19:44:22            8       640      0.97      3.29      2.49         0
19:44:23           15       640      0.97      3.29      2.49         0
19:44:24            1       640      0.97      3.26      2.48         0
19:44:25            2       640      0.97      3.26      2.48         0
19:44:26           10       640      0.97      3.26      2.48         0
19:44:27            2       640      0.97      3.26      2.48         0
19:44:28            2       640      0.97      3.26      2.48         0
19:44:29            1       640      1.45      3.32      2.51         0
19:44:30           12       639      1.45      3.32      2.51         0
19:44:31            3       639      1.45      3.32      2.51         0
19:44:32           15       638      1.45      3.32      2.51         0
Average:            6       639      1.03      3.32      2.50         0
