Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:43:10      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:43:11            0       576      0.21      1.98      1.45         0
19:43:12            0       575      0.19      1.95      1.44         0
19:43:13            0       575      0.19      1.95      1.44         0
19:43:14            0       575      0.19      1.95      1.44         0
19:43:15            6       698      0.19      1.95      1.44         0
19:43:16            6       698      0.19      1.95      1.44         0
19:43:17            8       698      0.34      1.95      1.45         0
19:43:18           12       698      0.34      1.95      1.45         0
19:43:19            5       698      0.34      1.95      1.45         0
19:43:20            5       698      0.34      1.95      1.45         0
19:43:21            7       698      0.34      1.95      1.45         0
19:43:22            3       698      0.31      1.92      1.44         0
19:43:23            7       698      0.31      1.92      1.44         0
19:43:24            8       698      0.31      1.92      1.44         0
19:43:25            6       698      0.31      1.92      1.44         0
19:43:26            4       698      0.31      1.92      1.44         0
19:43:27            5       698      0.44      1.92      1.44         0
19:43:28            2       698      0.44      1.92      1.44         0
19:43:29            5       698      0.44      1.92      1.44         0
19:43:30            4       698      0.44      1.92      1.44         0
19:43:31            6       698      0.44      1.92      1.44         0
19:43:32            3       698      0.73      1.95      1.46         0
19:43:33            6       698      0.73      1.95      1.46         0
19:43:34            4       697      0.73      1.95      1.46         0
19:43:35           13       697      0.73      1.95      1.46         0
19:43:36            0       690      0.73      1.95      1.46         0
Average:            5       679      0.39      1.94      1.45         0
