procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95954372  23324 729580    0    0    12   415 90829   17  1  1 98  0  0  0
 0  0      0 95953628  23324 729588    0    0     0     0  660  324  0  0 100  0  0  0
 0  0      0 95953152  23328 729596    0    0     0    19  686  484  0  0 100  0  0  0
 0  0      0 95952156  23328 729600    0    0     0     0  755  431  0  0 100  0  0  0
 0  0      0 95951684  23328 729764    0    0     0     0  371  249  0  0 100  0  0  0
 0  0      0 95951684  23328 729780    0    0     0     0  170  225  0  0 100  0  0  0
 0  0      0 95951684  23328 729800    0    0     0     0  117  129  0  0 100  0  0  0
 0  0      0 95951684  23328 729820    0    0     0    10  213  228  0  0 100  0  0  0
 0  0      0 95951684  23328 729836    0    0     0     0  124  142  0  0 100  0  0  0
 0  0      0 95951432  23328 729860    0    0     0     0  352  268  0  0 100  0  0  0
19  0      0 95948812  23328 729880    0    0     0     0 103280 39513  3  1 96  0  0  0
21  0      0 95929912  23328 729928    0    0     0     0 1185862 425699 34 15 51  0  0  0
22  0      0 95932216  23328 729948    0    0     0     0 1186742 429855 34 13 52  0  0  0
28  0      0 95933812  23328 729972    0    0     0    11 1190489 432651 33 13 54  0  0  0
15  0      0 95932264  23328 729992    0    0     0     0 1182467 431611 34 14 52  0  0  0
23  0      0 95932108  23328 730012    0    0     0     0 1184160 433698 34 14 52  0  0  0
29  0      0 95929064  23328 730032    0    0     0     0 1181607 428830 33 14 53  0  0  0
22  0      0 95931404  23328 730056    0    0     0     0 1183764 430706 35 13 51  0  0  0
15  0      0 95931428  23328 730072    0    0     0     5 1184057 432917 33 15 53  0  0  0
27  0      0 95929624  23328 730092    0    0     0     0 1188276 432838 34 15 52  0  0  0
16  0      0 95928216  23328 730116    0    0     0     0 1185594 433760 33 13 53  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 95931440  23328 730136    0    0     0     0 1186097 434375 33 14 53  0  0  0
13  0      0 95929980  23328 730152    0    0     0     0 1184934 435841 32 15 53  0  0  0
20  0      0 95931688  23328 730180    0    0     0     5 1187480 436019 35 14 51  0  0  0
37  0      0 95929408  23328 730200    0    0     0     0 1188374 437174 34 14 53  0  0  0
21  0      0 95929812  23328 730224    0    0     0     0 1185456 434945 35 14 51  0  0  0
