Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:45:06      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:45:07            0       638      1.44      3.15      2.48         0
19:45:08            0       640      1.44      3.15      2.48         0
19:45:09            0       637      1.32      3.09      2.47         0
19:45:10            0       637      1.32      3.09      2.47         0
19:45:11            0       637      1.32      3.09      2.47         0
19:45:12            0       637      1.32      3.09      2.47         0
19:45:13            0       637      1.32      3.09      2.47         0
19:45:14            0       640      1.22      3.04      2.45         0
19:45:15           18       639      1.22      3.04      2.45         0
19:45:16           13       639      1.22      3.04      2.45         0
19:45:17            4       639      1.22      3.04      2.45         0
19:45:18           12       639      1.22      3.04      2.45         0
19:45:19           19       639      2.56      3.29      2.54         0
19:45:20           13       639      2.56      3.29      2.54         0
19:45:21           10       639      2.56      3.29      2.54         0
19:45:22            3       639      2.56      3.29      2.54         0
19:45:23           22       639      2.56      3.29      2.54         0
19:45:24           12       639      3.00      3.37      2.57         0
19:45:25           20       639      3.00      3.37      2.57         0
19:45:26            9       639      3.00      3.37      2.57         0
19:45:27            2       639      3.00      3.37      2.57         0
19:45:28           12       639      3.00      3.37      2.57         0
19:45:29           18       639      3.48      3.46      2.60         0
19:45:30            6       638      3.48      3.46      2.60         0
19:45:31           17       638      3.48      3.46      2.60         0
19:45:32           16       637      3.48      3.46      2.60         0
Average:            9       638      2.20      3.23      2.52         0
