Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:45:10      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:45:11            0       576      2.35      2.21      1.60         0
19:45:12            0       575      2.16      2.17      1.59         0
19:45:13            0       575      2.16      2.17      1.59         0
19:45:14            0       575      2.16      2.17      1.59         0
19:45:15            5       699      2.16      2.17      1.59         0
19:45:16           12       699      2.16      2.17      1.59         0
19:45:17            7       699      2.47      2.24      1.61         0
19:45:18            4       699      2.47      2.24      1.61         0
19:45:19            4       699      2.47      2.24      1.61         0
19:45:20            6       699      2.47      2.24      1.61         0
19:45:21            1       699      2.47      2.24      1.61         0
19:45:22            5       699      2.67      2.28      1.63         0
19:45:23            3       699      2.67      2.28      1.63         0
19:45:24           12       699      2.67      2.28      1.63         0
19:45:25            0       699      2.67      2.28      1.63         0
19:45:26            2       699      2.67      2.28      1.63         0
19:45:27            4       699      2.86      2.33      1.65         0
19:45:28            3       699      2.86      2.33      1.65         0
19:45:29            5       699      2.86      2.33      1.65         0
19:45:30            5       699      2.86      2.33      1.65         0
19:45:31           13       699      2.86      2.33      1.65         0
19:45:32            6       699      2.87      2.34      1.66         0
19:45:33            0       699      2.87      2.34      1.66         0
19:45:34            3       698      2.87      2.34      1.66         0
19:45:35            9       698      2.87      2.34      1.66         0
19:45:36            2       696      2.87      2.34      1.66         0
Average:            4       680      2.60      2.27      1.63         0
