procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 95908248  23380 788924    0    0    11   423 80936   16  0  1 99  0  0  0
 0  0      0 95907744  23380 788932    0    0     0     0  728  415  0  0 100  0  0  0
 0  0      0 95907744  23380 788940    0    0     0     0  720  417  0  0 100  0  0  0
 0  0      0 95907240  23380 788944    0    0     0     0  424  261  0  0 100  0  0  0
 0  0      0 95907240  23384 788944    0    0     0    13  149  174  0  0 100  0  0  0
 0  0      0 95907240  23384 788944    0    0     0     0  189  202  0  0 100  0  0  0
 5  0      0 95868592  23408 789088    0    0     0   596 21082 21437  0  0 99  0  0  0
 8  0      0 95853844  23408 789196    0    0     0     0 1658150 1638478  3 19 78  0  0  0
15  0      0 95862112  23408 789196    0    0     0     0 1706849 1705949  3 18 79  0  0  0
 3  0      0 95854856  23408 789196    0    0     0     0 1700955 1700552  3 17 80  0  0  0
14  0      0 95854844  23408 789200    0    0     0     0 1677875 1668320  3 19 78  0  0  0
 9  0      0 95858220  23408 789200    0    0     0     0 1676670 1669651  4 19 77  0  0  0
 8  0      0 95862228  23412 789200    0    0     0    14 1688606 1679848  3 18 79  0  0  0
 9  0      0 95856128  23412 789204    0    0     0     0 1684285 1676036  4 17 79  0  0  0
 9  0      0 95856256  23412 789204    0    0     0     0 1676114 1669162  4 18 78  0  0  0
 2  0      0 95856468  23412 789208    0    0     0     0 1689852 1683953  4 19 78  0  0  0
10  0      0 95852424  23412 789208    0    0     0     0 1690268 1683530  3 18 79  0  0  0
 6  0      0 95857496  23416 789204    0    0     0     5 1702935 1701261  3 18 78  0  0  0
 7  0      0 95856548  23416 789208    0    0     0     0 1684588 1678819  4 18 79  0  0  0
 5  0      0 95862212  23416 789208    0    0     0     0 1691762 1687875  3 17 80  0  0  0
 5  0      0 95855036  23416 789208    0    0     0     0 1689253 1687467  3 17 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95853776  23416 789208    0    0     0     0 1669759 1658907  4 20 77  0  0  0
 6  0      0 95856516  23420 789212    0    0     0     5 1674377 1663291  4 19 77  0  0  0
 8  0      0 95855716  23420 789212    0    0     0     0 1697353 1686210  3 18 79  0  0  0
14  0      0 95853012  23420 789212    0    0     0     0 1676257 1668701  4 19 77  0  0  0
 7  0      0 95859424  23420 789216    0    0     0     0 1686376 1682266  4 19 77  0  0  0
