procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95956080  23296 728372    0    0    12   419 86076   16  1  1 98  0  0  0
 0  0      0 95954876  23296 728380    0    0     0     0  680  322  0  0 100  0  0  0
 0  0      0 95954384  23296 728388    0    0     0    19  703  514  0  0 100  0  0  0
 0  0      0 95954384  23296 728392    0    0     0     0  727  416  0  0 100  0  0  0
 0  0      0 95954160  23296 728556    0    0     0     0  363  259  0  0 100  0  0  0
 0  0      0 95954160  23296 728572    0    0     0     0  182  230  0  0 100  0  0  0
 0  0      0 95953908  23296 728592    0    0     0     0  119  126  0  0 100  0  0  0
 0  0      0 95953908  23296 728612    0    0     0    10  220  234  0  0 100  0  0  0
 0  0      0 95953908  23296 728628    0    0     0     0  151  183  0  0 100  0  0  0
 0  0      0 95953432  23296 728652    0    0     0     0  311  221  0  0 100  0  0  0
 9  0      0 95945956  23296 728672    0    0     0     0 31833 10663  0  0 99  0  0  0
17  0      0 95934000  23296 728752    0    0     0     0 1504741 1786644 13 12 75  0  0  0
17  0      0 95933776  23296 728772    0    0     0     0 1536433 1862984 14 12 74  0  0  0
13  0      0 95933548  23296 728796    0    0     0    11 1533466 1857115 13 13 75  0  0  0
 5  0      0 95933548  23296 728816    0    0     0     0 1532372 1851614 14 12 74  0  0  0
13  0      0 95933324  23296 728832    0    0     0     0 1531980 1854021 14 12 74  0  0  0
12  0      0 95933324  23296 728856    0    0     0     0 1531160 1862345 15 11 74  0  0  0
14  0      0 95933324  23296 728876    0    0     0     0 1543931 1883735 14 12 74  0  0  0
 8  0      0 95933324  23300 728892    0    0     0     5 1538644 1873315 12 12 75  0  0  0
17  0      0 95933324  23300 728912    0    0     0     0 1532042 1858205 13 12 75  0  0  0
 6  0      0 95933100  23300 728932    0    0     0     0 1541382 1882896 13 12 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 95932652  23300 728952    0    0     0     0 1533062 1856522 15 12 73  0  0  0
15  0      0 95932652  23300 728968    0    0     0     0 1534206 1860777 13 12 75  0  0  0
12  0      0 95932204  23300 728992    0    0     0     5 1535801 1862563 14 12 73  0  0  0
10  0      0 95932204  23300 729012    0    0     0     0 1536849 1866455 13 13 74  0  0  0
 7  0      0 95932204  23300 729032    0    0     0     0 1538013 1868024 13 12 74  0  0  0
