procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95916748  23268 788420    0    0    11   431 72542   14  0  1 99  0  0  0
 0  0      0 95916496  23268 788432    0    0     0     0  769  415  0  0 100  0  0  0
 0  0      0 95915236  23268 788436    0    0     0     0  741  412  0  0 100  0  0  0
 0  0      0 95914984  23268 788444    0    0     0     0  468  281  0  0 100  0  0  0
 0  0      0 95914984  23268 788444    0    0     0    13  150  180  0  0 100  0  0  0
 0  0      0 95914984  23268 788444    0    0     0     0  208  224  0  0 100  0  0  0
 6  0      0 95868052  23312 788472    0    0     0   586 12454 13593  0  0 100  0  0  0
 8  0      0 95862708  23312 788748    0    0     0     0 1626413 1582672  4 20 77  0  0  0
11  0      0 95862196  23312 788748    0    0     0     0 1669262 1643880  4 20 76  0  0  0
10  0      0 95859844  23312 788748    0    0     0     0 1664441 1634668  4 20 76  0  0  0
 8  0      0 95857644  23312 788752    0    0     0     0 1680264 1657429  3 19 78  0  0  0
16  0      0 95856448  23312 788752    0    0     0     0 1635602 1604070  4 20 76  0  0  0
19  0      0 95854808  23312 788752    0    0     0    12 1633972 1603199  4 21 75  0  0  0
14  0      0 95854244  23312 788752    0    0     0     0 1667554 1639365  4 19 77  0  0  0
 1  0      0 95851000  23312 788756    0    0     0     0 1637710 1604978  4 20 76  0  0  0
24  0      0 95850320  23312 788756    0    0     0     0 1678537 1652703  4 20 76  0  0  0
26  0      0 95848464  23312 788760    0    0     0     0 1642328 1609060  4 19 78  0  0  0
11  0      0 95846912  23316 788760    0    0     0     5 1654932 1622656  3 21 76  0  0  0
16  0      0 95846008  23316 788760    0    0     0     0 1634439 1601074  4 20 76  0  0  0
12  0      0 95845080  23316 788760    0    0     0     0 1704827 1680128  4 21 76  0  0  0
 3  0      0 95842772  23316 788760    0    0     0     0 1648328 1617944  4 21 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 95841840  23316 788760    0    0     0     0 1673431 1646695  4 18 78  0  0  0
 8  0      0 95840748  23320 788760    0    0     0     5 1622537 1586088  4 21 75  0  0  0
 5  0      0 95839788  23320 788764    0    0     0     0 1643457 1611182  4 20 76  0  0  0
 7  0      0 95839352  23320 788764    0    0     0     0 1651320 1622577  4 19 77  0  0  0
20  0      0 95838496  23320 788764    0    0     0     0 1662232 1635806  4 20 76  0  0  0
