procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95916472  23240 788292    0    0    11   435 69329   14  0  1 99  0  0  0
 0  0      0 95915756  23240 788300    0    0     0     0  642  302  0  0 100  0  0  0
 0  0      0 95914660  23240 788304    0    0     0     0  778  491  0  0 100  0  0  0
 0  0      0 95914168  23240 788312    0    0     0     0  573  305  0  0 100  0  0  0
 0  0      0 95914168  23240 788312    0    0     0     0  144  172  0  0 100  0  0  0
 0  0      0 95914168  23240 788312    0    0     0    10  102  121  0  0 100  0  0  0
 0  0      0 95879864  23264 788336    0    0     0   546 2447 3573  0  0 100  0  0  0
14  0      0 95840432  23264 788580    0    0     0    42 1039432 999246  2 10 88  0  0  0
 2  0      0 95837328  23264 788580    0    0     0     0 1048345 1017685  2  9 89  0  0  0
 6  0      0 95831228  23264 788580    0    0     0     0 1044420 1010107  3 11 87  0  0  0
 6  0      0 95831332  23264 788584    0    0     0     0 1046391 1014895  2 10 88  0  0  0
 5  0      0 95828624  23264 788584    0    0     0     0 1050711 1018966  2  9 88  0  0  0
 6  0      0 95827408  23268 788580    0    0     0    13 1047531 1015326  2 10 88  0  0  0
 1  0      0 95825500  23268 788588    0    0     0     0 1049566 1017507  2 10 88  0  0  0
 1  0      0 95825672  23268 788588    0    0     0     0 1050737 1017803  2  9 89  0  0  0
 2  0      0 95826248  23268 788588    0    0     0     0 1053795 1022384  2 10 88  0  0  0
 6  0      0 95829836  23268 788592    0    0     0     0 1055705 1024520  2 10 88  0  0  0
 8  0      0 95826712  23268 788592    0    0     0     5 1052523 1018655  2  9 89  0  0  0
10  0      0 95826052  23268 788592    0    0     0     0 1054008 1022378  2 10 88  0  0  0
 7  0      0 95826984  23268 788592    0    0     0     0 1054875 1020016  2  9 89  0  0  0
 5  0      0 95828964  23268 788592    0    0     0     0 1047786 1013967  2 10 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 95826624  23268 788592    0    0     0     0 1051926 1019081  2 10 88  0  0  0
11  0      0 95825816  23268 788596    0    0     0     5 1047784 1015405  2 10 88  0  0  0
 6  0      0 95827116  23268 788596    0    0     0     0 1044610 1011502  2 10 89  0  0  0
 7  0      0 95828108  23268 788596    0    0     0     0 1055516 1022033  2  9 89  0  0  0
 6  0      0 95828128  23268 788596    0    0     0     0 1040500 1008458  2 10 88  0  0  0
