Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:43:06      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:43:07            0       635      0.62      3.87      2.59         0
19:43:08            0       636      0.62      3.87      2.59         0
19:43:09            0       634      0.57      3.81      2.58         0
19:43:10            0       634      0.57      3.81      2.58         0
19:43:11            0       634      0.57      3.81      2.58         0
19:43:12            0       634      0.57      3.81      2.58         0
19:43:13            0       634      0.57      3.81      2.58         0
19:43:14            0       637      0.53      3.74      2.56         0
19:43:15           14       637      0.53      3.74      2.56         0
19:43:16            3       637      0.53      3.74      2.56         0
19:43:17           16       637      0.53      3.74      2.56         0
19:43:18           15       637      0.53      3.74      2.56         0
19:43:19           13       637      0.73      3.73      2.56         0
19:43:20           11       637      0.73      3.73      2.56         0
19:43:21            8       637      0.73      3.73      2.56         0
19:43:22           12       632      0.73      3.73      2.56         0
19:43:23           12       632      0.73      3.73      2.56         0
19:43:24           10       632      0.99      3.73      2.57         0
19:43:25            7       632      0.99      3.73      2.57         0
19:43:26           16       632      0.99      3.73      2.57         0
19:43:27           12       632      0.99      3.73      2.57         0
19:43:28           12       632      0.99      3.73      2.57         0
19:43:29            5       632      1.47      3.79      2.60         0
19:43:30           14       631      1.47      3.79      2.60         0
19:43:31            7       631      1.47      3.79      2.60         0
19:43:32           10       630      1.47      3.79      2.60         0
Average:            8       634      0.82      3.77      2.57         0
