Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:52:34        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:52:35        all      0.06      0.00      0.04      0.00      0.00     99.90
19:52:36        all      0.10      0.00      0.02      0.00      0.00     99.88
19:52:37        all      0.00      0.00      0.00      0.00      0.00    100.00
19:52:38        all      0.00      0.00      0.00      0.00      0.00    100.00
19:52:39        all      0.02      0.00      0.00      0.00      0.00     99.98
19:52:40        all      0.91      0.00      4.82      0.19      0.00     94.08
19:52:41        all      2.07      0.00      7.88      0.00      0.00     90.06
19:52:42        all      1.73      0.00      8.05      0.00      0.00     90.22
19:52:43        all      1.73      0.00      7.38      0.00      0.00     90.89
19:52:44        all      1.51      0.00      8.00      0.00      0.00     90.49
19:52:45        all      1.84      0.00      7.88      0.00      0.00     90.28
19:52:46        all      2.05      0.00      7.86      0.00      0.00     90.09
19:52:47        all      1.99      0.00      8.40      0.00      0.00     89.61
19:52:48        all      1.82      0.00      7.62      0.00      0.00     90.56
19:52:49        all      1.99      0.00      9.66      0.00      0.00     88.35
19:52:50        all      1.88      0.00      8.37      0.00      0.00     89.75
19:52:51        all      1.78      0.00      7.96      0.00      0.00     90.25
19:52:52        all      2.14      0.00      8.77      0.00      0.00     89.09
19:52:53        all      1.78      0.00      7.96      0.00      0.00     90.27
19:52:54        all      1.65      0.00      7.82      0.00      0.00     90.53
19:52:55        all      1.75      0.00      7.66      0.00      0.00     90.59
19:52:56        all      1.65      0.00      7.92      0.02      0.00     90.41
19:52:57        all      1.88      0.00      8.71      0.00      0.00     89.41
19:52:58        all      1.78      0.00      7.60      0.00      0.00     90.62
19:52:59        all      1.96      0.00      8.79      0.00      0.00     89.25
19:53:00        all      1.55      0.00      8.10      0.00      0.00     90.34
Average:        all      1.43      0.00      6.37      0.01      0.00     92.18
