procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95909176  23580 789528    0    0    10   398 91160   18  0  1 99  0  0  0
 0  0      0 95908672  23580 789536    0    0     0     0  748  434  0  0 100  0  0  0
 0  0      0 95908420  23580 789544    0    0     0     0  593  392  0  0 100  0  0  0
 0  0      0 95908168  23584 789548    0    0     0    14  578  319  0  0 100  0  0  0
 0  0      0 95908168  23584 789552    0    0     0     0  117  129  0  0 100  0  0  0
 0  0      0 95908168  23584 789552    0    0     0     0  198  216  0  0 100  0  0  0
 0  0      0 95907916  23584 789552    0    0     0     0  339  235  0  0 100  0  0  0
 8  0      0 95856660  23604 789908    0    0     0   572 798170 752667  2  8 90  0  0  0
 0  0      0 95849052  23604 789908    0    0     0     0 930697 886441  2  7 91  0  0  0
 3  0      0 95853248  23604 789912    0    0     0     0 936393 893039  2  8 90  0  0  0
 4  0      0 95849320  23604 789912    0    0     0     0 932100 887998  2  7 91  0  0  0
 3  0      0 95846700  23604 789912    0    0     0     0 931707 887618  2  8 90  0  0  0
 7  0      0 95855960  23604 789912    0    0     0    14 925147 880677  2  8 91  0  0  0
 4  0      0 95852912  23604 789916    0    0     0     0 926643 882577  2  8 90  0  0  0
 7  0      0 95853904  23604 789916    0    0     0     0 921687 878049  2  8 90  0  0  0
 9  0      0 95845940  23604 789916    0    0     0     0 922720 880085  2  9 90  0  0  0
 3  0      0 95846892  23604 789920    0    0     0     0 924475 882411  2  9 89  0  0  0
 5  0      0 95849868  23608 789920    0    0     0     5 922428 879959  2  8 90  0  0  0
 2  0      0 95848732  23608 789920    0    0     0     0 919154 876277  2  8 90  0  0  0
 8  0      0 95844528  23608 789920    0    0     0     0 929379 886759  2  8 90  0  0  0
 7  0      0 95848996  23608 789920    0    0     0     0 924745 883023  2  8 90  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95859672  23608 789920    0    0     0     0 925479 881632  2  7 91  0  0  0
 4  0      0 95847820  23608 789920    0    0     0     5 929716 885939  2  7 91  0  0  0
 4  0      0 95846324  23608 789924    0    0     0     0 918474 876738  2  9 90  0  0  0
 4  0      0 95845124  23608 789924    0    0     0     0 916497 874030  2  8 90  0  0  0
 3  0      0 95852664  23608 789924    0    0     0     0 918395 876746  2  7 91  0  0  0
