Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:53:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:53:36        all      0.06      0.00      0.02      0.00      0.00     99.92
19:53:37        all      0.04      0.00      0.00      0.00      0.00     99.96
19:53:38        all      0.00      0.00      0.00      0.00      0.00    100.00
19:53:39        all      0.00      0.00      0.00      0.00      0.00    100.00
19:53:40        all      0.02      0.00      0.00      0.00      0.00     99.98
19:53:41        all      1.12      0.00      8.97      0.13      0.00     89.78
19:53:42        all      3.10      0.00     17.74      0.00      0.00     79.16
19:53:43        all      3.60      0.00     19.38      0.00      0.00     77.02
19:53:44        all      3.48      0.00     17.60      0.00      0.00     78.92
19:53:45        all      3.36      0.00     17.07      0.00      0.00     79.57
19:53:46        all      3.66      0.00     18.96      0.00      0.00     77.38
19:53:47        all      3.28      0.00     17.57      0.00      0.00     79.15
19:53:48        all      4.18      0.00     17.59      0.00      0.00     78.23
19:53:49        all      3.46      0.00     19.33      0.00      0.00     77.21
19:53:50        all      3.14      0.00     18.10      0.00      0.00     78.77
19:53:51        all      3.23      0.00     18.65      0.00      0.00     78.12
19:53:52        all      3.15      0.00     18.39      0.00      0.00     78.46
19:53:53        all      2.90      0.00     18.26      0.00      0.00     78.84
19:53:54        all      4.36      0.00     17.69      0.00      0.00     77.95
19:53:55        all      3.57      0.00     19.70      0.00      0.00     76.73
19:53:56        all      3.73      0.00     20.11      0.00      0.00     76.17
19:53:57        all      3.22      0.00     19.78      0.00      0.00     76.99
19:53:58        all      3.50      0.00     18.37      0.00      0.00     78.13
19:53:59        all      3.96      0.00     18.20      0.00      0.00     77.84
19:54:00        all      4.12      0.00     19.46      0.00      0.00     76.42
19:54:01        all      3.75      0.00     18.58      0.00      0.00     77.67
Average:        all      2.73      0.00     14.41      0.01      0.00     82.85
