Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:53:36      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:53:37            0       583      0.66      1.12      1.32         0
19:53:38            0       581      0.66      1.12      1.32         0
19:53:39            0       581      0.61      1.10      1.31         0
19:53:40            0       581      0.61      1.10      1.31         0
19:53:41            9       702      0.61      1.10      1.31         0
19:53:42           14       702      0.61      1.10      1.31         0
19:53:43           10       702      0.61      1.10      1.31         0
19:53:44           14       702      1.68      1.32      1.38         0
19:53:45            8       702      1.68      1.32      1.38         0
19:53:46           10       702      1.68      1.32      1.38         0
19:53:47            6       702      1.68      1.32      1.38         0
19:53:48           14       702      1.68      1.32      1.38         0
19:53:49           16       702      2.35      1.46      1.43         0
19:53:50           17       702      2.35      1.46      1.43         0
19:53:51            6       702      2.35      1.46      1.43         0
19:53:52           12       702      2.35      1.46      1.43         0
19:53:53            6       702      2.35      1.46      1.43         0
19:53:54           10       702      2.56      1.52      1.45         0
19:53:55           10       702      2.56      1.52      1.45         0
19:53:56            5       702      2.56      1.52      1.45         0
19:53:57            9       702      2.56      1.52      1.45         0
19:53:58           10       702      2.56      1.52      1.45         0
19:53:59            5       702      3.16      1.66      1.49         0
19:54:00            5       701      3.16      1.66      1.49         0
19:54:01           13       701      3.16      1.66      1.49         0
19:54:02           11       699      3.16      1.66      1.49         0
Average:            8       683      1.92      1.38      1.40         0
