procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95952220  23404 730232    0    0    11   395 95739   18  1  1 98  0  0  0
 0  0      0 95951264  23404 730240    0    0     0     0  640  333  0  0 100  0  0  0
 0  0      0 95950760  23404 730240    0    0     0    18  699  469  0  0 100  0  0  0
 0  0      0 95950508  23404 730256    0    0     0     0  684  431  0  0 100  0  0  0
 0  0      0 95950760  23404 730256    0    0     0     0  492  449  0  0 100  0  0  0
 0  0      0 95950528  23404 730308    0    0     0     0  118  136  0  0 100  0  0  0
 0  0      0 95950528  23404 730328    0    0     0     0  118  130  0  0 100  0  0  0
 0  0      0 95950528  23408 730348    0    0     0    10  128  136  0  0 100  0  0  0
 0  0      0 95950528  23408 730348    0    0     0     0  199  215  0  0 100  0  0  0
 0  0      0 95950024  23408 730388    0    0     0     0  227  158  0  0 100  0  0  0
 0  0      0 95946776  23408 730388    0    0     0     0 1023  257  0  0 100  0  0  0
12  0      0 95939440  23408 730484    0    0     0     0 1001520 260558  7 10 83  0  0  0
10  0      0 95938492  23408 730484    0    0     0     0 1137808 288619  9 12 79  0  0  0
 9  0      0 95938008  23408 730524    0    0     0     9 1132856 294373  8 11 81  0  0  0
 5  0      0 95938028  23408 730548    0    0     0     0 1130607 294626  7 11 82  0  0  0
13  0      0 95937504  23408 730548    0    0     0     0 1131053 295218  9 13 79  0  0  0
15  0      0 95936764  23408 730592    0    0     0     0 1139140 296964  8 12 79  0  0  0
 9  0      0 95936516  23408 730612    0    0     0     0 1137735 294592  8 12 80  0  0  0
 9  0      0 95936036  23412 730612    0    0     0     5 1138435 294301  9 11 80  0  0  0
 5  0      0 95936036  23412 730648    0    0     0     0 1137531 296581  8 13 79  0  0  0
 9  0      0 95935792  23412 730668    0    0     0     0 1137107 294809  8 11 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 95935036  23412 730668    0    0     0     0 1136495 294253  8 11 81  0  0  0
 9  0      0 95934036  23412 730704    0    0     0     0 1140326 296397  9 12 79  0  0  0
10  0      0 95934300  23412 730708    0    0     0     5 1139874 296810  9 11 81  0  0  0
 1  0      0 95934052  23412 730756    0    0     0     0 1138166 295604  8 12 80  0  0  0
 9  0      0 95933292  23412 730772    0    0     0     0 1141058 297957  8 12 80  0  0  0
