procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95945252  23448 730412    0    0    11   391 98746   18  1  1 98  0  0  0
 0  0      0 95945652  23448 730420    0    0     0     0  701  349  0  0 100  0  0  0
 0  0      0 95945188  23452 730424    0    0     0    18  654  477  0  0 100  0  0  0
 0  0      0 95944432  23452 730432    0    0     0     0  790  509  0  0 100  0  0  0
 0  0      0 95947488  23452 730572    0    0     0     0  902  515  0  0 100  0  0  0
 0  0      0 95947488  23452 730588    0    0     0     0  281  215  0  0 100  0  0  0
 0  0      0 95947236  23452 730608    0    0     0     0  324  295  0  0 100  0  0  0
 0  0      0 95947236  23452 730628    0    0     0    13  388  320  0  0 100  0  0  0
 0  0      0 95947236  23452 730644    0    0     0     0  286  218  0  0 100  0  0  0
 0  0      0 95947236  23452 730668    0    0     0     0  282  186  0  0 100  0  0  0
 0  0      0 95943264  23452 730684    0    0     0     0 1062  257  0  0 100  0  0  0
 9  0      0 95938712  23452 730732    0    0     0     0 1288225 1524604 11 13 77  0  0  0
 4  0      0 95938208  23452 730752    0    0     0     0 1421105 1748901 12 13 75  0  0  0
16  0      0 95937980  23452 730772    0    0     0     9 1421944 1746754 12 14 74  0  0  0
12  0      0 95935932  23452 730796    0    0     0     0 1424060 1751898 11 13 76  0  0  0
 6  0      0 95935928  23452 730816    0    0     0     0 1424093 1747498 12 15 74  0  0  0
10  0      0 95935928  23452 730836    0    0     0     0 1422973 1751592 12 14 74  0  0  0
16  0      0 95935928  23452 730856    0    0     0     0 1424899 1754450 11 13 76  0  0  0
18  0      0 95935928  23452 730872    0    0     0     5 1425051 1753455 11 14 76  0  0  0
 8  0      0 95935680  23452 730892    0    0     0     0 1431813 1770986 12 14 74  0  0  0
10  0      0 95935428  23452 730916    0    0     0     0 1422229 1741521 12 14 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 95935424  23452 730936    0    0     0     0 1426296 1756777 11 13 76  0  0  0
 8  0      0 95935172  23452 730960    0    0     0     0 1429951 1769113 12 13 75  0  0  0
 7  0      0 95935172  23456 730980    0    0     0     5 1427915 1755007 11 12 76  0  0  0
12  0      0 95935172  23456 731004    0    0     0     0 1428614 1756257 10 13 77  0  0  0
18  0      0 95935180  23456 731024    0    0     0     0 1422985 1752574 12 13 75  0  0  0
