Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:50:30      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:50:31            0       636      0.14      1.91      2.24         0
19:50:32            0       640      0.14      1.91      2.24         0
19:50:33            0       637      0.14      1.91      2.24         0
19:50:34            0       637      0.14      1.91      2.24         0
19:50:35            0       637      0.13      1.87      2.22         0
19:50:36            0       637      0.13      1.87      2.22         0
19:50:37            0       637      0.13      1.87      2.22         0
19:50:38            0       640      0.13      1.87      2.22         0
19:50:39           15       640      0.13      1.87      2.22         0
19:50:40           10       640      0.36      1.89      2.23         0
19:50:41            5       640      0.36      1.89      2.23         0
19:50:42           14       640      0.36      1.89      2.23         0
19:50:43            6       640      0.36      1.89      2.23         0
19:50:44           13       640      0.36      1.89      2.23         0
19:50:45           13       640      1.37      2.08      2.29         0
19:50:46            5       640      1.37      2.08      2.29         0
19:50:47            8       640      1.37      2.08      2.29         0
19:50:48            2       640      1.37      2.08      2.29         0
19:50:49           10       640      1.37      2.08      2.29         0
19:50:50           11       640      2.06      2.21      2.33         0
19:50:51           12       640      2.06      2.21      2.33         0
19:50:52            9       640      2.06      2.21      2.33         0
19:50:53            8       640      2.06      2.21      2.33         0
19:50:54            7       639      2.06      2.21      2.33         0
19:50:55           12       639      2.70      2.34      2.37         0
19:50:56           12       638      2.70      2.34      2.37         0
Average:            7       639      0.98      2.02      2.27         0
