Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:51:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:51:30        all      0.06      0.00      0.00      0.00      0.00     99.94
19:51:31        all      0.02      0.00      0.02      0.00      0.00     99.96
19:51:32        all      0.04      0.00      0.04      0.00      0.00     99.92
19:51:33        all      0.00      0.00      0.00      0.00      0.00    100.00
19:51:34        all      0.00      0.00      0.00      0.00      0.00    100.00
19:51:35        all      0.00      0.00      0.00      0.00      0.00    100.00
19:51:36        all      0.00      0.00      0.00      0.00      0.00    100.00
19:51:37        all      0.00      0.00      0.00      0.00      0.00    100.00
19:51:38        all      0.06      0.00      0.00      0.00      0.00     99.94
19:51:39        all      4.40      0.00      6.14      0.00      0.00     89.46
19:51:40        all      8.82      0.00     12.17      0.00      0.00     79.00
19:51:41        all      8.12      0.00     11.06      0.00      0.00     80.82
19:51:42        all      7.74      0.00     10.11      0.00      0.00     82.15
19:51:43        all      7.67      0.00     12.21      0.00      0.00     80.12
19:51:44        all      9.46      0.00     12.68      0.00      0.00     77.86
19:51:45        all      8.15      0.00     12.64      0.00      0.00     79.21
19:51:46        all      8.52      0.00     11.29      0.00      0.00     80.18
19:51:47        all      8.24      0.00     11.96      0.00      0.00     79.79
19:51:48        all      8.04      0.00     11.73      0.00      0.00     80.23
19:51:49        all      7.83      0.00     11.40      0.00      0.00     80.77
19:51:50        all      8.71      0.00     11.55      0.00      0.00     79.74
19:51:51        all      8.32      0.00     11.19      0.00      0.00     80.48
19:51:52        all      9.26      0.00     11.13      0.00      0.00     79.61
19:51:53        all      7.07      0.00     11.46      0.00      0.00     81.47
19:51:54        all      8.89      0.00     13.11      0.00      0.00     78.00
19:51:55        all      7.62      0.00     10.07      0.00      0.00     82.31
Average:        all      5.21      0.00      7.30      0.00      0.00     87.49
