Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:50:34      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:50:35            0       578      0.07      1.14      1.35         0
19:50:36            0       577      0.07      1.14      1.35         0
19:50:37            0       577      0.07      1.14      1.35         0
19:50:38            0       577      0.07      1.14      1.35         0
19:50:39            6       697      0.06      1.12      1.34         0
19:50:40            5       697      0.06      1.12      1.34         0
19:50:41            3       696      0.06      1.12      1.34         0
19:50:42            2       696      0.06      1.12      1.34         0
19:50:43            8       696      0.06      1.12      1.34         0
19:50:44            5       696      0.46      1.18      1.36         0
19:50:45           19       696      0.46      1.18      1.36         0
19:50:46            4       696      0.46      1.18      1.36         0
19:50:47            9       696      0.46      1.18      1.36         0
19:50:48            3       696      0.46      1.18      1.36         0
19:50:49            6       696      0.90      1.26      1.39         0
19:50:50            2       696      0.90      1.26      1.39         0
19:50:51            5       696      0.90      1.26      1.39         0
19:50:52            6       696      0.90      1.26      1.39         0
19:50:53            5       696      0.90      1.26      1.39         0
19:50:54            6       696      0.83      1.24      1.38         0
19:50:55           13       696      0.83      1.24      1.38         0
19:50:56            0       696      0.83      1.24      1.38         0
19:50:57            6       696      0.83      1.24      1.38         0
19:50:58            5       695      0.83      1.24      1.38         0
19:50:59            6       695      0.84      1.24      1.38         0
19:51:00            3       693      0.84      1.24      1.38         0
Average:            5       678      0.51      1.19      1.37         0
