Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:51:33        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:51:34        all      0.08      0.00      0.04      0.00      0.00     99.88
19:51:35        all      0.08      0.00      0.02      0.00      0.00     99.90
19:51:36        all      0.00      0.00      0.00      0.02      0.00     99.98
19:51:37        all      0.00      0.00      0.00      0.00      0.00    100.00
19:51:38        all      0.04      0.00      0.00      0.00      0.00     99.96
19:51:39        all      1.52      0.00      8.71      0.11      0.00     89.67
19:51:40        all      3.65      0.00     17.46      0.00      0.00     78.89
19:51:41        all      3.23      0.00     18.70      0.00      0.00     78.07
19:51:42        all      3.60      0.00     18.84      0.00      0.00     77.56
19:51:43        all      4.23      0.00     20.02      0.00      0.00     75.75
19:51:44        all      3.06      0.00     16.14      0.00      0.00     80.80
19:51:45        all      3.02      0.00     18.79      0.00      0.00     78.19
19:51:46        all      3.61      0.00     17.86      0.00      0.00     78.53
19:51:47        all      3.27      0.00     18.30      0.00      0.00     78.43
19:51:48        all      3.94      0.00     19.01      0.00      0.00     77.05
19:51:49        all      3.67      0.00     19.90      0.00      0.00     76.43
19:51:50        all      3.74      0.00     17.15      0.00      0.00     79.10
19:51:51        all      3.56      0.00     18.53      0.00      0.00     77.91
19:51:52        all      3.37      0.00     19.49      0.00      0.00     77.14
19:51:53        all      3.39      0.00     19.21      0.00      0.00     77.40
19:51:54        all      4.07      0.00     18.82      0.00      0.00     77.11
19:51:55        all      3.82      0.00     19.82      0.00      0.00     76.37
19:51:56        all      3.89      0.00     20.51      0.00      0.00     75.60
19:51:57        all      3.30      0.00     17.13      0.00      0.00     79.57
19:51:58        all      3.79      0.00     19.09      0.00      0.00     77.13
19:51:59        all      3.69      0.00     20.25      0.00      0.00     76.06
Average:        all      2.80      0.00     14.59      0.01      0.00     82.61
