Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:52:30        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:52:31        all      0.06      0.00      0.00      0.00      0.00     99.94
19:52:32        all      0.06      0.00      0.02      0.00      0.00     99.92
19:52:33        all      0.04      0.00      0.00      0.00      0.00     99.96
19:52:34        all      0.02      0.00      0.00      0.00      0.00     99.98
19:52:35        all      0.02      0.00      0.00      0.00      0.00     99.98
19:52:36        all      0.04      0.00      0.00      0.00      0.00     99.96
19:52:37        all      0.02      0.00      0.00      0.00      0.00     99.98
19:52:38        all      0.02      0.00      0.00      0.00      0.00     99.98
19:52:39        all      0.06      0.00      0.02      0.00      0.00     99.92
19:52:40        all      6.17      0.00      7.14      0.00      0.00     86.69
19:52:41        all     12.44      0.00     13.14      0.00      0.00     74.42
19:52:42        all     12.06      0.00     13.62      0.00      0.00     74.32
19:52:43        all     11.43      0.00     13.77      0.00      0.00     74.80
19:52:44        all     11.18      0.00     14.44      0.00      0.00     74.38
19:52:45        all     11.79      0.00     13.72      0.00      0.00     74.48
19:52:46        all     10.69      0.00     13.82      0.00      0.00     75.49
19:52:47        all     11.64      0.00     13.81      0.00      0.00     74.55
19:52:48        all     10.71      0.00     13.81      0.00      0.00     75.48
19:52:49        all     12.16      0.00     14.07      0.00      0.00     73.77
19:52:50        all     12.15      0.00     12.95      0.00      0.00     74.90
19:52:51        all     11.50      0.00     12.84      0.00      0.00     75.66
19:52:52        all     11.84      0.00     12.52      0.00      0.00     75.63
19:52:53        all     10.38      0.00     12.56      0.00      0.00     77.06
19:52:54        all     11.68      0.00     13.22      0.00      0.00     75.10
19:52:55        all     10.83      0.00     14.05      0.00      0.00     75.13
19:52:56        all     12.05      0.00     13.25      0.00      0.00     74.70
Average:        all      7.23      0.00      8.43      0.00      0.00     84.35
