procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95913868  22828 787464    0    0    13   483 12049    2  0  0 100  0  0  0
 0  0      0 95913404  22828 787452    0    0     0     0  673  333  0  0 100  0  0  0
 0  0      0 95913152  22828 787448    0    0     0     0  819  470  0  0 100  0  0  0
 0  0      0 95912420  22828 787384    0    0     0     0  390  268  0  0 100  0  0  0
 0  0      0 95912420  22828 787384    0    0     0     0  124  136  0  0 100  0  0  0
 0  0      0 95912420  22828 787384    0    0     0    33  126  129  0  0 100  0  0  0
 6  0      0 95866468  22888 787388    0    0     0   563 24359 24475  0  0 99  0  0  0
 4  0      0 95853624  22888 787816    0    0     0     4 1018290 973684  3 10 87  0  0  0
 8  0      0 95850432  22888 787816    0    0     0     0 997636 961015  2 11 87  0  0  0
 4  0      0 95844648  22888 787820    0    0     0     0 1000652 965676  2 10 87  0  0  0
10  0      0 95841744  22888 787820    0    0     0     0 996749 962043  2 11 87  0  0  0
 7  0      0 95840408  22888 787820    0    0     0    34 1000049 962324  2 11 87  0  0  0
 8  0      0 95838192  22892 787820    0    0     0    15 994097 957649  2 10 88  0  0  0
11  0      0 95838912  22892 787824    0    0     0     0 998789 964067  2 10 87  0  0  0
 4  0      0 95838296  22892 787824    0    0     0     0 993909 958196  2 11 87  0  0  0
11  0      0 95838904  22892 787828    0    0     0     0 989266 953998  3 11 86  0  0  0
 6  0      0 95837752  22892 787828    0    0     0     0 987383 951433  3 11 86  0  0  0
 4  0      0 95838488  22892 787828    0    0     0    29 990821 954270  3 11 86  0  0  0
 7  0      0 95837180  22892 787828    0    0     0     0 994031 958921  2 11 86  0  0  0
 7  0      0 95836860  22892 787828    0    0     0     0 997275 961457  2  9 88  0  0  0
 5  0      0 95832376  22892 787828    0    0     0     0 996500 960517  2 10 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95833112  22892 787828    0    0     0     0 994718 958334  2 10 88  0  0  0
 5  0      0 95832856  22892 787828    0    0     0    19 998662 964157  2 10 88  0  0  0
 8  0      0 95831900  22892 787832    0    0     0     0 998683 963661  2 10 87  0  0  0
10  0      0 95831936  22892 787832    0    0     0     0 999311 964624  3 10 87  0  0  0
 3  0      0 95832252  22892 787836    0    0     0     0 1000242 964671  2 10 87  0  0  0
 5  0      0 95831736  22892 787836    0    0     0     0 991406 955676  2 11 86  0  0  0
11  0      0 95831436  22900 787836    0    0     0    26 985561 949756  2 11 86  0  0  0
 7  0      0 95834368  22900 787840    0    0     0     0 999895 964389  2 11 87  0  0  0
 6  0      0 95834712  22900 787840    0    0     0     0 995203 959456  2 10 88  0  0  0
 8  0      0 95833096  22900 787840    0    0     0     0 997652 962239  2 10 87  0  0  0
 5  0      0 95834528  22900 787840    0    0     0     0 990822 954421  2 11 87  0  0  0
 7  0      0 95838860  22904 787840    0    0     0    24 995383 958530  3 10 87  0  0  0
 4  0      0 95836812  22904 787840    0    0     0     0 999473 964011  3 11 87  0  0  0
 5  0      0 95834980  22904 787844    0    0     0     0 998997 965399  2 10 88  0  0  0
 7  0      0 95833984  22904 787848    0    0     0     0 992503 956860  2 11 87  0  0  0
 9  0      0 95831696  22904 787848    0    0     0     0 998807 964317  2 10 87  0  0  0
 2  0      0 95831900  22904 787848    0    0     0    30 999496 964300  2 11 87  0  0  0
 4  0      0 95831712  22904 787848    0    0     0     0 998949 963594  2 10 87  0  0  0
 6  0      0 95831388  22904 787848    0    0     0     0 991969 957433  3 11 87  0  0  0
 4  0      0 95831584  22904 787848    0    0     0     0 983726 946596  3 12 86  0  0  0
 5  0      0 95832652  22904 787852    0    0     0     0 986142 950687  3 10 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 95831796  22904 787856    0    0     0     5 991495 955875  2 11 87  0  0  0
12  0      0 95834500  22904 787856    0    0     0     0 996417 961401  2 10 88  0  0  0
 1  0      0 95835796  22904 787856    0    0     0     0 993032 958832  2 10 87  0  0  0
 4  0      0 95834984  22904 787856    0    0     0     0 992415 957082  2 12 86  0  0  0
 5  0      0 95832344  22904 787860    0    0     0     0 993441 957784  3 10 87  0  0  0
 1  0      0 95833940  22908 787860    0    0     0     5 988383 953733  2 11 87  0  0  0
 6  0      0 95834512  22908 787864    0    0     0     0 994902 959854  3 10 87  0  0  0
 4  0      0 95833484  22908 787864    0    0     0     0 996180 961560  2 11 87  0  0  0
 5  0      0 95830996  22908 787864    0    0     0     0 991956 957851  2 11 86  0  0  0
10  0      0 95832184  22908 787868    0    0     0     0 997366 963327  2 10 88  0  0  0
 5  0      0 95832916  22908 787868    0    0     0     0 998694 964821  2 10 87  0  0  0
