Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:36:42      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:36:43            0       643      4.87      3.01      1.23         0
19:36:44            0       644      4.48      2.96      1.23         0
19:36:45            0       642      4.48      2.96      1.23         0
19:36:46            0       642      4.48      2.96      1.23         0
19:36:47            0       642      4.48      2.96      1.23         0
19:36:48            0       642      4.48      2.96      1.23         0
19:36:49            0       642      4.12      2.91      1.22         0
19:36:50            0       644      4.12      2.91      1.22         0
19:36:51            6       642      4.12      2.91      1.22         0
19:36:52            7       642      4.12      2.91      1.22         0
19:36:53           12       642      4.12      2.91      1.22         0
19:36:54            6       642      4.59      3.03      1.27         0
19:36:55           10       642      4.59      3.03      1.27         0
19:36:56           12       642      4.59      3.03      1.27         0
19:36:57            2       642      4.59      3.03      1.27         0
19:36:58            9       642      4.59      3.03      1.27         0
19:36:59           19       642      4.71      3.08      1.29         0
19:37:00           14       642      4.71      3.08      1.29         0
19:37:01            1       642      4.71      3.08      1.29         0
19:37:02           13       642      4.71      3.08      1.29         0
19:37:03           15       642      4.71      3.08      1.29         0
19:37:04           14       642      4.65      3.09      1.31         0
19:37:05           11       642      4.65      3.09      1.31         0
19:37:06            6       642      4.65      3.09      1.31         0
19:37:07            5       642      4.65      3.09      1.31         0
19:37:08           11       643      4.65      3.09      1.31         0
19:37:09           13       643      4.92      3.18      1.34         0
19:37:10           20       643      4.92      3.18      1.34         0
19:37:11           15       643      4.92      3.18      1.34         0
19:37:12           12       643      4.92      3.18      1.34         0
19:37:13            5       643      4.92      3.18      1.34         0
19:37:14           20       643      5.73      3.37      1.42         0
19:37:15           12       643      5.73      3.37      1.42         0
19:37:16           18       643      5.73      3.37      1.42         0
19:37:17            9       643      5.73      3.37      1.42         0
19:37:18            4       643      5.73      3.37      1.42         0
19:37:19           15       643      6.31      3.53      1.48         0
19:37:20            1       643      6.31      3.53      1.48         0
19:37:21           14       643      6.31      3.53      1.48         0
19:37:22           13       643      6.31      3.53      1.48         0
19:37:23           14       643      6.31      3.53      1.48         0
19:37:24           12       643      6.52      3.62      1.52         0
19:37:25           10       643      6.52      3.62      1.52         0
19:37:26           15       643      6.52      3.62      1.52         0
19:37:27           11       643      6.52      3.62      1.52         0
19:37:28            2       643      6.52      3.62      1.52         0
19:37:29           16       643      6.88      3.75      1.57         0
19:37:30            7       643      6.88      3.75      1.57         0
19:37:31           16       643      6.88      3.75      1.57         0
19:37:32            5       643      6.88      3.75      1.57         0
19:37:33           10       643      6.88      3.75      1.57         0
19:37:34           16       643      7.37      3.90      1.63         0
19:37:35            4       643      7.37      3.90      1.63         0
19:37:36           15       643      7.37      3.90      1.63         0
19:37:37            9       643      7.37      3.90      1.63         0
19:37:38           13       643      7.37      3.90      1.63         0
19:37:39           20       643      7.90      4.07      1.70         0
19:37:40            5       643      7.90      4.07      1.70         0
19:37:41            3       643      7.90      4.07      1.70         0
19:37:42            8       643      7.90      4.07      1.70         0
19:37:43           18       643      7.90      4.07      1.70         0
19:37:44            6       643      8.39      4.23      1.77         0
19:37:45           15       643      8.39      4.23      1.77         0
19:37:46           18       643      8.39      4.23      1.77         0
19:37:47            8       643      8.39      4.23      1.77         0
19:37:48           15       643      8.39      4.23      1.77         0
19:37:49           11       642      9.48      4.53      1.88         0
19:37:50           19       642      9.48      4.53      1.88         0
19:37:51           12       640      9.48      4.53      1.88         0
Average:           10       643      6.03      3.48      1.46         0
