procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95948180  22956 725144    0    0    13   456 50543   10  0  0 99  0  0  0
 0  0      0 95949012  22956 725152    0    0     0     0  726  440  0  0 100  0  0  0
 0  0      0 95948520  22956 725160    0    0     0    26  816  578  0  0 100  0  0  0
 0  0      0 95948268  22956 725168    0    0     0     0  595  357  0  0 100  0  0  0
 0  0      0 95948296  22956 725332    0    0     0     0  409  337  0  0 100  0  0  0
 0  0      0 95948296  22956 725348    0    0     0     0  124  145  0  0 100  0  0  0
 0  0      0 95948296  22956 725368    0    0     0     0  113  130  0  0 100  0  0  0
 0  0      0 95948296  22960 725388    0    0     0    10  121  140  0  0 100  0  0  0
 0  0      0 95948296  22960 725404    0    0     0     0  204  218  0  0 100  0  0  0
 0  0      0 95948296  22960 725428    0    0     0     0  336  234  0  0 100  0  0  0
 9  0      0 95942396  22960 725452    0    0     0     0 139307 96665  2  1 97  0  0  0
17  0      0 95938264  22960 725564    0    0     0     0 1493318 1864828 11 13 76  0  0  0
 2  0      0 95938264  22960 725584    0    0     0     0 1496514 1869553 13 13 74  0  0  0
 8  0      0 95938264  22964 725608    0    0     0    11 1495975 1876151 12 12 77  0  0  0
23  0      0 95938264  22964 725628    0    0     0     0 1492732 1867193 11 13 76  0  0  0
13  0      0 95938264  22964 725644    0    0     0     0 1489398 1857792 12 12 76  0  0  0
12  0      0 95938260  22964 725668    0    0     0     0 1494008 1864755 11 11 77  0  0  0
14  0      0 95938012  22964 725688    0    0     0     0 1489603 1857137 13 12 75  0  0  0
12  0      0 95938012  22968 725704    0    0     0     5 1487665 1852559 12 12 76  0  0  0
 7  0      0 95938012  22968 725724    0    0     0     0 1492217 1861426 14 12 74  0  0  0
13  0      0 95938012  22968 725744    0    0     0     0 1490846 1857921 12 13 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95938008  22968 725764    0    0     0     0 1489011 1853552 13 12 75  0  0  0
10  0      0 95938008  22968 725784    0    0     0     0 1496269 1871008 12 12 75  0  0  0
