Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:38:25      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:38:26            0       629      5.67      4.15      1.85         0
19:38:27            0       630      5.67      4.15      1.85         0
19:38:28            0       628      5.22      4.08      1.84         0
19:38:29            0       628      5.22      4.08      1.84         0
19:38:30            0       628      5.22      4.08      1.84         0
19:38:31            0       628      5.22      4.08      1.84         0
19:38:32            0       628      5.22      4.08      1.84         0
19:38:33            0       630      4.88      4.03      1.83         0
19:38:34           19       628      4.88      4.03      1.83         0
19:38:35           20       628      4.88      4.03      1.83         0
19:38:36           35       628      4.88      4.03      1.83         0
19:38:37           29       628      4.88      4.03      1.83         0
19:38:38           27       628      5.61      4.19      1.90         0
19:38:39           22       628      5.61      4.19      1.90         0
19:38:40           16       628      5.61      4.19      1.90         0
19:38:41           38       628      5.61      4.19      1.90         0
19:38:42           22       628      5.61      4.19      1.90         0
19:38:43           36       628      6.76      4.46      2.00         0
19:38:44           28       628      6.76      4.46      2.00         0
19:38:45           17       628      6.76      4.46      2.00         0
19:38:46           38       628      6.76      4.46      2.00         0
19:38:47           28       628      6.76      4.46      2.00         0
19:38:48           23       628      8.30      4.81      2.12         0
19:38:49           27       628      8.30      4.81      2.12         0
19:38:50           27       628      8.30      4.81      2.12         0
19:38:51           18       629      8.30      4.81      2.12         0
19:38:52           20       629      8.30      4.81      2.12         0
19:38:53           26       629      9.24      5.07      2.22         0
19:38:54           20       629      9.24      5.07      2.22         0
19:38:55           37       629      9.24      5.07      2.22         0
19:38:56           35       629      9.24      5.07      2.22         0
19:38:57           28       629      9.24      5.07      2.22         0
19:38:58           26       629     10.18      5.33      2.32         0
19:38:59           26       629     10.18      5.33      2.32         0
19:39:00           29       629     10.18      5.33      2.32         0
19:39:01           27       629     10.18      5.33      2.32         0
19:39:02           25       629     10.18      5.33      2.32         0
19:39:03           20       629     11.37      5.66      2.44         0
19:39:04           25       629     11.37      5.66      2.44         0
19:39:05           20       629     11.37      5.66      2.44         0
19:39:06           33       629     11.37      5.66      2.44         0
19:39:07            9       629     11.37      5.66      2.44         0
19:39:08           27       629     11.90      5.86      2.53         0
19:39:09           19       629     11.90      5.86      2.53         0
19:39:10           23       629     11.90      5.86      2.53         0
19:39:11           32       629     11.90      5.86      2.53         0
19:39:12           28       629     11.90      5.86      2.53         0
19:39:13           21       629     13.51      6.30      2.69         0
19:39:14           22       629     13.51      6.30      2.69         0
19:39:15           26       629     13.51      6.30      2.69         0
19:39:16           13       629     13.51      6.30      2.69         0
19:39:17           19       629     13.51      6.30      2.69         0
19:39:18           21       629     13.55      6.42      2.75         0
19:39:19           21       629     13.55      6.42      2.75         0
19:39:20           25       629     13.55      6.42      2.75         0
19:39:21           33       629     13.55      6.42      2.75         0
19:39:22           25       629     13.55      6.42      2.75         0
19:39:23           30       629     14.07      6.65      2.84         0
19:39:24           27       629     14.07      6.65      2.84         0
19:39:25           33       629     14.07      6.65      2.84         0
19:39:26           23       629     14.07      6.65      2.84         0
19:39:27           22       629     14.07      6.65      2.84         0
19:39:28           35       629     14.70      6.90      2.94         0
19:39:29           15       629     14.70      6.90      2.94         0
19:39:30           33       632     14.70      6.90      2.94         0
19:39:31           35       632     14.70      6.90      2.94         0
19:39:32           14       631     14.70      6.90      2.94         0
19:39:33           14       631     15.29      7.16      3.05         0
19:39:34           13       629     15.29      7.16      3.05         0
Average:           22       629      9.98      5.38      2.35         0
