procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95944196  23048 725508    0    0    12   448 67054   14  0  1 99  0  0  0
 0  0      0 95943532  23048 725516    0    0     0     0  659  375  0  0 100  0  0  0
 0  0      0 95942800  23048 725520    0    0     0    20  777  514  0  0 100  0  0  0
 1  0      0 95942044  23048 725528    0    0     0     0  605  345  0  0 100  0  0  0
 0  0      0 95941572  23048 725704    0    0     0     0  371  300  0  0 100  0  0  0
 0  0      0 95941572  23048 725720    0    0     0     0  108  120  0  0 100  0  0  0
 0  0      0 95941572  23048 725740    0    0     0     0  137  170  0  0 100  0  0  0
 0  0      0 95941572  23052 725756    0    0     0    10  121  144  0  0 100  0  0  0
 0  0      0 95941572  23052 725776    0    0     0     0  413  232  0  0 100  0  0  0
 0  0      0 95939080  23052 725800    0    0     0     0  491  279  0  0 100  0  0  0
25  0      0 95934060  23052 725936    0    0     0     0 268788 104693  8  3 89  0  0  0
23  0      0 95928260  23052 725952    0    0     0     0 1234636 466611 34 15 52  0  0  0
19  0      0 95930964  23052 725972    0    0     0     2 1237717 470779 35 15 50  0  0  0
24  0      0 95932532  23056 725972    0    0     0    11 1237010 467276 36 14 49  0  0  0
33  0      0 95931400  23056 726016    0    0     0     0 1236806 468403 36 14 50  0  0  0
24  0      0 95926976  23056 726032    0    0     0     0 1231902 468986 34 15 51  0  0  0
25  0      0 95934796  23056 726056    0    0     0     0 1236200 470263 35 14 51  0  0  0
26  0      0 95927364  23056 726076    0    0     0     0 1237832 473879 33 15 52  0  0  0
27  0      0 95926492  23056 726092    0    0     0     5 1240342 473406 36 14 50  0  0  0
10  0      0 95930324  23056 726112    0    0     0     0 1235813 473689 35 14 51  0  0  0
23  0      0 95927620  23056 726112    0    0     0     0 1237927 474890 35 15 50  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
24  0      0 95926016  23056 726152    0    0     0     0 1234850 473044 35 15 50  0  0  0
22  0      0 95927624  23056 726172    0    0     0     0 1234044 474655 34 14 51  0  0  0
25  0      0 95928576  23056 726192    0    0     0     5 1235946 475241 35 13 51  0  0  0
33  0      0 95922704  23056 726220    0    0     0     0 1235395 475352 35 16 49  0  0  0
20  0      0 95928400  23056 726240    0    0     0     0 1234799 473682 34 14 51  0  0  0
16  0      0 95922608  23056 726264    0    0     0     0 1235148 473314 34 14 52  0  0  0
25  0      0 95930168  23056 726264    0    0     0     9 1229823 471704 35 14 51  0  0  0
19  0      0 95923740  23056 726308    0    0     0    15 1237973 474583 35 14 50  0  0  0
20  0      0 95926308  23056 726328    0    0     0     0 1234174 471516 34 14 52  0  0  0
13  0      0 95923704  23056 726348    0    0     0     0 1242630 473156 34 15 51  0  0  0
12  0      0 95925688  23056 726368    0    0     0     0 1241567 476077 35 15 51  0  0  0
17  0      0 95925020  23056 726388    0    0     0    10 1236995 475903 34 14 51  0  0  0
32  0      0 95928636  23056 726408    0    0     0     7 1237068 476222 35 14 51  0  0  0
21  0      0 95922020  23056 726432    0    0     0     0 1243260 476053 35 15 50  0  0  0
20  0      0 95924572  23056 726452    0    0     0     0 1233603 473397 33 14 53  0  0  0
25  0      0 95924032  23056 726476    0    0     0     0 1237785 474018 34 15 51  0  0  0
 7  0      0 95925936  23056 726476    0    0     0   657 1242201 475987 35 14 51  0  0  0
23  0      0 95921704  23056 726520    0    0     0    10 1234928 471466 35 15 50  0  0  0
28  0      0 95926676  23056 726536    0    0     0     0 1235853 473735 35 14 51  0  0  0
25  0      0 95922084  23056 726560    0    0     0     0 1232028 474762 34 14 51  0  0  0
21  0      0 95926120  23056 726580    0    0     0     0 1230789 473965 33 14 53  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
27  0      0 95922304  23056 726608    0    0     0    35 1232953 473437 35 14 50  0  0  0
