Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:33:14      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:33:15            0       633      0.22      0.05      0.02         0
19:33:16            0       634      0.22      0.05      0.02         0
19:33:17            0       632      0.22      0.05      0.02         0
19:33:18            0       632      0.20      0.05      0.02         0
19:33:19            0       632      0.20      0.05      0.02         0
19:33:20            0       632      0.20      0.05      0.02         0
19:33:21            0       632      0.20      0.05      0.02         0
19:33:22            0       634      0.20      0.05      0.02         0
19:33:23            6       632      0.18      0.05      0.01         0
19:33:24           15       632      0.18      0.05      0.01         0
19:33:25           12       632      0.18      0.05      0.01         0
19:33:26           13       632      0.18      0.05      0.01         0
19:33:27            3       632      0.18      0.05      0.01         0
19:33:28            8       632      1.45      0.31      0.10         0
19:33:29           14       632      1.45      0.31      0.10         0
19:33:30            8       632      1.45      0.31      0.10         0
19:33:31           14       632      1.45      0.31      0.10         0
19:33:32           13       632      1.45      0.31      0.10         0
19:33:33           17       632      2.13      0.47      0.15         0
19:33:34            1       632      2.13      0.47      0.15         0
19:33:35            2       632      2.13      0.47      0.15         0
19:33:36            7       632      2.13      0.47      0.15         0
19:33:37           14       632      2.13      0.47      0.15         0
19:33:38           13       632      2.68      0.61      0.20         0
19:33:39           11       632      2.68      0.61      0.20         0
19:33:40            9       633      2.68      0.61      0.20         0
19:33:41            9       633      2.68      0.61      0.20         0
19:33:42           12       633      2.68      0.61      0.20         0
19:33:43           18       633      3.75      0.87      0.29         0
19:33:44           13       633      3.75      0.87      0.29         0
19:33:45           13       633      3.75      0.87      0.29         0
19:33:46           12       633      3.75      0.87      0.29         0
19:33:47           10       633      3.75      0.87      0.29         0
19:33:48            9       633      4.01      0.97      0.32         0
19:33:49            6       633      4.01      0.97      0.32         0
19:33:50           12       633      4.01      0.97      0.32         0
19:33:51           14       633      4.01      0.97      0.32         0
19:33:52            7       633      4.01      0.97      0.32         0
19:33:53            7       633      3.77      0.97      0.33         0
19:33:54            6       633      3.77      0.97      0.33         0
19:33:55            9       633      3.77      0.97      0.33         0
19:33:56           14       633      3.77      0.97      0.33         0
19:33:57            4       633      3.77      0.97      0.33         0
19:33:58           11       633      4.35      1.14      0.38         0
19:33:59           13       633      4.35      1.14      0.38         0
19:34:00           13       633      4.35      1.14      0.38         0
19:34:01            9       633      4.35      1.14      0.38         0
19:34:02            8       633      4.35      1.14      0.38         0
19:34:03            8       633      4.96      1.32      0.45         0
19:34:04            9       633      4.96      1.32      0.45         0
19:34:05           11       633      4.96      1.32      0.45         0
19:34:06           11       633      4.96      1.32      0.45         0
19:34:07           11       633      4.96      1.32      0.45         0
19:34:08            6       633      5.53      1.50      0.51         0
19:34:09           14       633      5.53      1.50      0.51         0
19:34:10           13       633      5.53      1.50      0.51         0
19:34:11            1       633      5.53      1.50      0.51         0
19:34:12            8       633      5.53      1.50      0.51         0
19:34:13           12       633      5.64      1.59      0.54         0
19:34:14            9       633      5.64      1.59      0.54         0
19:34:15           13       633      5.64      1.59      0.54         0
19:34:16           11       633      5.64      1.59      0.54         0
19:34:17            6       633      5.64      1.59      0.54         0
19:34:18           12       633      5.51      1.63      0.56         0
19:34:19           12       633      5.51      1.63      0.56         0
19:34:20           14       633      5.51      1.63      0.56         0
19:34:21           11       632      5.51      1.63      0.56         0
19:34:22            8       632      5.51      1.63      0.56         0
19:34:23            9       630      6.19      1.83      0.64         0
Average:            9       633      3.30      0.86      0.29         0
