procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95959352  22832 722688    0    0    13   473 19030    4  0  0 100  0  0  0
 0  0      0 95957880  22832 722680    0    0     0     0  677  351  0  0 100  0  0  0
 0  0      0 95957400  22832 722676    0    0     0    48  829  570  0  0 100  0  0  0
 0  0      0 95957428  22832 722612    0    0     0     0  661  355  0  0 100  0  0  0
 0  0      0 95956956  22832 721440    0    0     0     0  449  445  0  0 100  0  0  0
 0  0      0 95956956  22832 721456    0    0     0     0  115  134  0  0 100  0  0  0
 0  0      0 95956956  22832 721476    0    0     0     0  119  131  0  0 100  0  0  0
 0  0      0 95956956  22836 721492    0    0     0    18  156  177  0  0 100  0  0  0
 0  0      0 95956956  22836 721512    0    0     0     0  205  219  0  0 100  0  0  0
 1  0      0 95956732  22836 721532    0    0     0     0  386  246  0  0 100  0  0  0
 4  0      0 95951368  22836 724676    0    0  3087     0 261585 243430  2  2 96  0  0  0
12  0      0 95947268  22836 724804    0    0     0     0 1562534 1931871 10 13 77  0  0  0
16  0      0 95947260  22836 724824    0    0     0     0 1557446 1925251 10 13 78  0  0  0
14  0      0 95947260  22836 724848    0    0     0    11 1565127 1938590  9 13 78  0  0  0
 7  0      0 95947252  22836 724868    0    0     0     0 1574522 1964056  9 13 78  0  0  0
 6  0      0 95947256  22836 724884    0    0     0     0 1558823 1924521 10 12 77  0  0  0
 5  0      0 95947256  22836 724908    0    0     0     0 1569029 1944818 10 12 77  0  0  0
 7  0      0 95947256  22836 724928    0    0     0   291 1567183 1943401 10 12 78  0  0  0
18  0      0 95947260  22836 724944    0    0     0    15 1563229 1937603 10 13 77  0  0  0
 9  0      0 95947512  22836 724964    0    0     0     0 1563758 1934921  8 13 78  0  0  0
 8  0      0 95947516  22836 724984    0    0     0     0 1561654 1932763  9 12 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0      0 95947516  22836 725004    0    0     0     0 1560752 1926756  9 12 78  0  0  0
 2  0      0 95947516  22836 725020    0    0     0     0 1562407 1931941 10 13 77  0  0  0
16  0      0 95947520  22836 725044    0    0     0     5 1565935 1942215 10 13 78  0  0  0
 2  0      0 95947520  22836 725064    0    0     0     0 1561082 1931770 10 13 78  0  0  0
 8  0      0 95947520  22836 725084    0    0     0     0 1568583 1947387 10 12 78  0  0  0
 7  0      0 95947524  22836 725104    0    0     0     0 1567934 1944245  9 12 79  0  0  0
13  0      0 95947524  22836 725124    0    0     0     0 1562996 1937577  9 13 79  0  0  0
 7  0      0 95947520  22840 725136    0    0     0     5 1566817 1944985  9 13 78  0  0  0
14  0      0 95947512  22840 725164    0    0     0     0 1561538 1930626 10 13 78  0  0  0
14  0      0 95947512  22840 725184    0    0     0     0 1568095 1948327 10 12 79  0  0  0
10  0      0 95947496  22840 725204    0    0     0     0 1562954 1937609  9 13 78  0  0  0
 1  0      0 95947240  22840 725220    0    0     0     0 1567639 1944154  9 12 79  0  0  0
 8  0      0 95947240  22844 725236    0    0     0     5 1566308 1942417  9 12 79  0  0  0
13  0      0 95944936  22844 725264    0    0     0     0 1565460 1941680  8 13 79  0  0  0
10  0      0 95945192  22844 725280    0    0     0     0 1564386 1937221  9 13 78  0  0  0
14  0      0 95944952  22844 725308    0    0     0     0 1561260 1932507  9 13 79  0  0  0
12  0      0 95944952  22844 725328    0    0     0     0 1563763 1936451 10 13 77  0  0  0
