procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95920868  23032 787944    0    0    12   465 42266    8  0  0 99  0  0  0
 0  0      0 95920616  23032 787952    0    0     0     0  656  334  0  0 100  0  0  0
 0  0      0 95919860  23032 787956    0    0     0     0  708  467  0  0 100  0  0  0
 0  0      0 95919608  23036 787964    0    0     0    13  575  307  0  0 100  0  0  0
 0  0      0 95919608  23036 787964    0    0     0     0  127  128  0  0 100  0  0  0
 0  0      0 95919608  23036 787964    0    0     0     0  103  117  0  0 100  0  0  0
 0  0      0 95890852  23068 788044    0    0     0   535 2565 3728  0  0 100  0  0  0
 1  0      0 95863648  23072 788228    0    0     0    47 915592 870633  2  9 89  0  0  0
 4  0      0 95859680  23072 788228    0    0     0     0 950838 910427  2 10 88  0  0  0
 4  0      0 95850240  23072 788228    0    0     0     0 946461 907465  2  9 89  0  0  0
 7  0      0 95858156  23072 788232    0    0     0     0 952001 912852  2  8 90  0  0  0
 4  0      0 95863728  23072 788232    0    0     0     0 952316 913224  2  9 90  0  0  0
 5  0      0 95862392  23072 788232    0    0     0    12 955562 917012  2  8 90  0  0  0
 4  0      0 95857688  23072 788236    0    0     0     0 966498 925019  2  7 91  0  0  0
 9  0      0 95860744  23072 788236    0    0     0     0 961130 920803  1  8 90  0  0  0
 6  0      0 95856776  23072 788240    0    0     0     0 959658 919968  2  8 90  0  0  0
 6  0      0 95860752  23072 788240    0    0     0     0 953049 911132  2  9 89  0  0  0
 2  0      0 95859804  23076 788240    0    0     0     5 948889 906678  2  8 89  0  0  0
 3  0      0 95855096  23076 788240    0    0     0     0 954741 913310  2  9 90  0  0  0
 2  0      0 95857364  23076 788240    0    0     0     0 949353 909978  2  9 89  0  0  0
 7  0      0 95864668  23076 788240    0    0     0     0 951912 910174  2 10 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 95861684  23076 788240    0    0     0     0 953095 912242  2  9 89  0  0  0
 4  0      0 95856564  23080 788244    0    0     0     5 952169 911937  2  9 89  0  0  0
13  0      0 95851336  23080 788244    0    0     0     0 950969 911758  2  8 90  0  0  0
 4  0      0 95855888  23080 788244    0    0     0     0 950002 910906  2  9 89  0  0  0
10  0      0 95860748  23080 788248    0    0     0     0 949813 910804  2  9 89  0  0  0
 4  0      0 95858324  23080 788248    0    0     0     0 944861 904714  2  9 89  0  0  0
 6  0      0 95862928  23084 788248    0    0     0     5 949540 909669  2  8 90  0  0  0
 1  0      0 95857688  23084 788248    0    0     0     0 948071 907599  2  9 89  0  0  0
 5  0      0 95855492  23084 788252    0    0     0     0 939630 899594  2 11 87  0  0  0
 7  0      0 95857480  23084 788252    0    0     0     0 946420 904642  2  9 89  0  0  0
 2  0      0 95858980  23084 788252    0    0     0     0 948182 908226  2  8 90  0  0  0
 6  0      0 95854892  23084 788252    0    0     0     5 946305 907928  2  9 89  0  0  0
 1  0      0 95859356  23084 788252    0    0     0     0 948137 908755  2  9 89  0  0  0
 3  0      0 95861232  23084 788252    0    0     0     0 949449 911084  2  9 89  0  0  0
 6  0      0 95855656  23084 788256    0    0     0     0 947208 907214  2  9 89  0  0  0
 4  0      0 95859392  23084 788260    0    0     0     0 949198 911326  2  8 90  0  0  0
 5  0      0 95857064  23084 788260    0    0     0    43 945679 907187  2 10 88  0  0  0
12  0      0 95858744  23084 788260    0    0     0    15 946983 907886  2  9 89  0  0  0
 0  0      0 95865080  23084 788260    0    0     0     0 945639 906904  2  9 89  0  0  0
 5  0      0 95859272  23084 788260    0    0     0     0 944764 905732  2 10 88  0  0  0
17  0      0 95857292  23084 788264    0    0     0     0 946019 905640  2  9 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1      0 95862004  23084 788264    0    0     0    26 952664 911120  2  9 89  0  0  0
 2  0      0 95866276  23084 788268    0    0     0     1 951447 911228  2  9 89  0  0  0
 0  0      0 95858476  23084 788268    0    0     0     0 950139 910305  2  8 90  0  0  0
 6  0      0 95854632  23084 788268    0    0     0     0 946456 906501  2  9 89  0  0  0
 4  0      0 95862468  23084 788268    0    0     0     0 947942 907582  2 10 88  0  0  0
 4  0      0 95865296  23084 788272    0    0     0     0 946394 906989  2  9 88  0  0  0
 3  0      0 95857680  23084 788276    0    0     0     5 950620 911302  2  9 89  0  0  0
 8  0      0 95856060  23084 788276    0    0     0     0 951242 913203  2 10 88  0  0  0
 4  0      0 95863924  23084 788276    0    0     0     0 950673 911098  2  9 90  0  0  0
 0  0      0 95861856  23084 788280    0    0     0     0 956132 915519  2  8 90  0  0  0
 4  0      0 95858304  23084 788280    0    0     0     0 947786 906635  2  9 89  0  0  0
 5  0      0 95856992  23088 788280    0    0     0     5 944574 904721  3 10 87  0  0  0
 0  0      0 95861212  23088 788284    0    0     0     0 943199 903204  2  9 89  0  0  0
 1  0      0 95855344  23088 788284    0    0     0     0 942170 902210  2  9 89  0  0  0
 5  0      0 95849904  23088 788284    0    0     0     0 960393 918644  2  8 90  0  0  0
 0  0      0 95857108  23088 788288    0    0     0     0 961565 917738  2  8 90  0  0  0
11  0      0 95864268  23092 788288    0    0     0     5 957996 916170  2  9 90  0  0  0
 4  0      0 95862700  23092 788292    0    0     0     0 945048 904290  2  9 89  0  0  0
 6  0      0 95855580  23092 788296    0    0     0     0 948393 909349  2  9 89  0  0  0
 8  0      0 95860932  23092 788296    0    0     0     0 954891 914753  2 10 89  0  0  0
 3  0      0 95857292  23092 788296    0    0     0     0 947157 908806  2 10 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 95853204  23092 788296    0    0     0     5 945899 905244  2  8 90  0  0  0
 4  0      0 95860588  23092 788296    0    0     0     0 946637 907011  2  9 89  0  0  0
 5  0      0 95858432  23092 788296    0    0     0     0 948861 912277  2  8 90  0  0  0
 6  0      0 95859764  23092 788300    0    0     0     0 951861 913872  2  8 90  0  0  0
 3  0      0 95851968  23092 788300    0    0     0    31 950747 910505  2  9 89  0  0  0
 4  0      0 95857328  23092 788300    0    0     0     0 949339 908183  3  9 89  0  0  0
